batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,all the time - 🌟,fyp,ericaaajeannn,107600,1104,6462,133
1,1,original sound - ★ seplix,,brookemonk_,1000000,2456,52500,1339
1,2,original sound - Ellis Hawkins,"stitch, fyp, fyp%E3%82%B7, girls, foryour, foryou, zyzz, zy, ex, relationship, lala",ellis_gym,10100,374,763,26
1,3,original sound - Carriejune,@thisismymain2.0,misscarriejune,585000,6601,34400,17200
1,4,Left - Summer Version - iamB4,,jadelidamelio,365500,1700,37300,823
1,5,sonido original - halo,"@lilwavy.7, @yohan_lbt, diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,664900,4376,47900,3340
1,6,original sound - Bonnie Engle ❤️,"foryoupage, family, comdey, funny, funnyvideos, fypp",anxietycouple,128000,515,8488,1588
1,7,Beautiful Things - Benson Boone,,gianni_vigilante,83400,323,4111,2178
1,8,original sound - tedepuwrnu,kaneandprymr,kaneandprymrr,66500,235,9229,308
1,9,original sound - lol yea.,,jaden.traub001,27900,151,2122,94
1,10,g6 instrumental - mo,,thatdollmo,744100,3894,74500,10100
2,0,original sound - tina_ourQueen,fyp,tina_ourqueen,261700,2390,43900,3888
2,1,som original - Sandrão,"comida, foryou, explore, fyp, fome",sandraoxw,981400,14200,58100,9257
2,2,original sound - Grandview HS Cheer,thejiggyprince,thejiggyprince,123000,141800,9828,1150
2,3,original sound - Brooklyn_frost4,"fyp%E3%82%B7, cuplegoals",lvshummy,19700,89,1371,52
2,4,original sound - 𝔍𝔞𝔰🌺🫧,fyp,jascas55,2200000,10400,284300,59000
2,5,original sound - UziDaily,"bsf, blowthisup, fyp, @_r.egina",117._0,149300,2567,17800,2055
2,6,som original - Agataterras,,agataterras,31300,554,4470,704
2,7,Meow - Dust☆,"voiceover, voiceovers, elsa, elsafrozen, anna, annafrozen, frozen, frozenmovie, frozenmoment, frozenmoments, frozenelsa, frozenanna, elsaandanna, annaandelisa, frozenelsaandanna, arendelle, disney, disneymovies, disneymovie, disnevplus, disneyanimation, disneyplus, disneyfrozen, princessanna, queenelsa, princehans, hans, princehansofthesouthernisles, hansofthesouthernisles",risottosimp3000_3.0,451500,4366,60300,10000
2,8,kiss trend - lotte,"lesbiansoftiktok, lgbt, couplegoals, spiderman, %F0%9F%8C%88",ortegxnnn_,225200,2749,32200,6988
2,9,Celebrate the Good Times - Mason,"greenscreenvideo, 15a%C3%B1os, fyp%E3%82%B7, viral",yohangelisrm_15,162400,1027,9363,673
2,10,original sound - Haley 🌙 | aemkniqht,,slipsmadejslo,20200,408,2401,591
2,11,الصوت الأصلي - MR BLUE,"stitch, stitchlover, halloween, christmas, tiktok, foryou, explore, collectionstitch, stitchstuff, liloandstitch, stitchandangel, ohana, disney, edits, artdigital, edit",mr.blue.heart,66100,13500,6292,189
2,12,original sound - samiyaffarocks,"ilovemybf, boyfriend, girlfriend, bf, gf, doll, livingdoll, dollette, porcelain, sweet",dollielamb,475100,0,70700,9100
2,13,BA STRAATA - 2woShort,"fyp, trend, foryou, tiktok, viral, trending, foryoupage, fyp%E3%82%B7",ama_chris0,493,8,23,0
2,14,Did you see the way he looked at me - Hannah,"fyp%E3%82%B7, funny",harperzilmer4,478700,5095,37000,4093
2,15,suara asli - 🎧‹𝟛 - mi,,venicewong4u,195600,4634,31400,879
2,16,I Wouldnt Mind - ♱,"@joscelyn1561, sisters, castlehouse, dance",justtkass,362400,1639,20300,341
2,17,original sound - Miyachanel,"fyp, blowthisup, welegaltiktok, christmascarol, hoodchristmascarols",itsbigmiyaa,95500,652,23900,1936
2,18,original sound - Lala,"foryou, cleaning, saturday",lala_sadii,339000,1399,23100,426
2,19,original sound - The Relationship Hub,"viral, couple, fyp",isaacandandrea9,186500,720,10600,1098
2,20,оригинальный звук - scar1exa,,infamous_wu13,63700,11000,7085,87
