batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - divin,,ellielobio,238300,473,21200,622
1,1,original sound - Sara,"divorced, single, singlelife",sara.mi1ler,365000,107900,15800,14700
1,3,sonido original - Sirey🥰🌹🇭🇳🫶🏻,"@rossrosy42, greenscreen, fyp%E3%82%B7, viral, followers%E2%9E%95, like, foryoupage",andersonch7,57900,18400,16700,8831
1,4,sonido original - karlenys✨,,karlenys15_,27400,359,1377,135
2,0,original sound - Entynos,"butterflies, boys, advice",entynios,45200,5352,8431,19400
2,2,Barbie - JaidynAlexis,"lgbt, lgbtq, foryou, couples, couplestiktok, lgbtcouples, fyp",baibeeegrl,179000,389,7363,741
2,9,original sound - Food Dudes,"foodhacks, viralrecipe, tiktokfood, chickfila",fooddudescook,1400000,17200,120200,37400
2,14,original sound - QCP,@albert_cancook,itsqcp,668600,1830,47000,2529
2,15,500lbs - Slowed Down - Lil Tecca,,neyapt2,1900000,2446,64800,2476
2,16,original sound - OfficialJoeMotivation2.0,@ahlam4549,ike_ike_0,84200,53800,21800,22300
2,18,Cry - Cigarettes After Sex,"viral, pellianazxn, piperrockelle",pellianazxn,19000,41,2076,81
2,19,original sound - The Mannii Show,"unbanthemanniishow, freecomedy",the_mannii,178100,942,18100,1384
2,21,original sound - Spotify music,pov,dailymug69,134700,1145,16600,351
2,24,original sound - border crossing,"agent, bordercrossing, foryou, border, airportlife, fyp, @usaview.us",bordercrossing90,35700,365,3119,636
3,2,original sound - Anna Kat,"tvshow, tiktok, fyp",tkdyorio,345100,967,28900,384
3,4,YKWIM? - 东 百 下小 雨,"silky, slg, viral, sad, love, pain",silkyslive,252600,1091,30400,643
3,6,wooowa ba ba ba ba - 𝓹𝓮𝔂𝓽𝓸𝓷🏴‍☠️,,mads__233,1500000,11900,90700,6850
3,9,original sound - Drama Club FOX,"roblowe, 911lonestar, drama, tvshow, tvclips",dramaclubfox,30000,155,2967,246
3,10,original sound - Tk 💕,"fyp, trending, dogsoftiktok, foryoupage",tikaramonee16,3700000,22100,284700,66900
3,11,sonido original - Ricardoelias196,"gym, gymtok, gimnasio",ricardoelias196,249300,315,78800,6286
3,12,original sound - Rolis Lopez,"relationship, men, women",soyrolis,266000,734,23100,3955
3,13,original sound - D AND LISH,"dnlish, dnlishworld, relatable, foryou",dnlishworld,4800000,22400,454400,28200
3,14,original sound - Anthony’s gf,"fyp, vlogs, memories, weback, bfandgf, cute, heykids, futurekids",urfavpassinglatina,3100000,21800,373200,37400
3,15,original sound - SabinArden,,user85216834763,524100,3039,59400,2842
3,16,original sound - Ejay,"fyp, viral, rizz",ejaycruzz,11100,79,966,19
3,18,som original - AV music,"armwrestling, armwrestle",armwrestlingpage,185000,2150,21100,1106
3,20,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,"empress_d, empress_dor, fyp, fyp%E3%82%B7%E3%82%9Aviral, foryou",empress_dor,10700,17100,3498,3512
3,21,Los chismes - Chalino Sanchez,,soyyoelsergio,126500,1105,11400,4540
4,0,original sound - Salish & Nidal,"salishmatter, jordanmatter, nidalwonder, fyp, viral",salishnidalcute,45800,102,3639,123
4,1,original sound - torross.crafted,"leathertok, asmr, handmade",torross.crafted,300800,1030,16700,663
4,3,Where you are (Vocals only) - Halal Beats,"facts, girl, love, crush, boy, amazing",winningspirit_,37500,3094,6712,47300
