batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - YahneOfficialASMRBarbie,"facecard, asmrbarbie, asmr, asmrglue",yahneofficial,2700000,6187,137700,14400
1,1,original sound - 𝗮𝗺𝗮𝘆𝗮,"nadiaj, fyp",notnadiajocelyn,248700,1239,27800,572
1,2,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,163700,2906,21200,687
1,6,original sound - ACEGANGMO♠️🎱,,_monniee7,445800,1879,23300,4956
1,7,nhạc nền - .............................. - SIMP007,,.heartstopper23,59,0,16,0
1,8,original sound - Ryan Tang,,itsyaboyryantang,157800,1317,14600,3586
2,1,original sound - megan🎀,"fyp, foryou, foryoupage, viral, xyzbca, makemefamous, roblox, ba, berryavenue, roleplay, grwm, berryavenuerp, viralvideo, tiktok, robloxfyp, robloxrp, foryoupageofficiall, foryourpage, berryavenueroblox, berryavenue",ba.megx,74400,538,12300,508
2,2,joshuasamuels follow me - 00:00,,usimmango,29600,239,2829,193
2,4,original sound - 🎧,,skyyjade,24900,1771,2675,144
2,5,In Essence (Slowed) - Ka$tro,"tiktokautomation, tiktokcreativityprogram, tiktokcreativityprogrambeta, makemoneyontiktok, makemoneyfromhome, onlinebusiness, sidehustle, passiveincome, aitools",hustle.faceless,12900,402,9834,1157
2,6,another love - ✨️,"pandaspans, tourettes, tourettessyndrome, foryou, awareness, tics, jawtic",thistrippyhippie,1500000,19200,97700,7497
2,8,Nothing s new by Rio Romeo - 🐙𝐈ѕa★,greenscreen,sovietcomputer,319000,484,9456,425
2,9,Remix Matimba Around The World TEAM DAN FÈ Remix - Dj Around-G Mix Dan Fè🇺🇸🇭🇹,"@keldapetji27, larisplash, persersurtiktok, agrandirtoncompte, conseilstiktok, astucetiktok, splash%F0%9F%98%89",lari_splash,77600,32400,24800,39600
2,11,Juju on That Beat (TZ Anthem) [Challenge Version] - Zay Hilfigerrr & Zayion McCall,"fyp, trio, @luhhmatt_, @whatsean",vinbabyy,202500,1406,23000,993
