batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,641900,3875,105400,77600
1,1,Originalton - marinas.poison,"fyp, foryou",imthe_annag,173500,844,13600,100
1,2,original sound - ABKYS,,aubreykeeyyysss,30400,1338,1124,120
1,3,Una Foto Remix - Emilia,,gemelasortega,325300,651,12000,364
1,4,original sound - The Storityme 🇹🇹🦉,"caribbean, grenada, greateatstoryever, storitelling, guyana, barbados, trinidadandtobago, usa, fyp, viral, storytime, theshow, chama",thestorityme1,5856,430,533,506
1,5,Carita de Inocente - Prince Royce,"fyp, bachata, bachatatiktok, foryoupage, bachatabasics, caritadeinocente, f%C3%BCrdich",nataliamedina24,401900,822,113800,10100
1,6,original sound - Teacher Tori,"test, professor, correction, school, teacher, englishteacher",teachertoristuff,153700,4304,6986,2876
1,7,original sound - Mr.Linguini,"dazai, dazaicosplay, dazaiosamu, dazaiosamucosplay, osamudazai, osamudazaicosplay, portmafiadazai, portmafiadazaicosplay, portmafiadazaiosamu, portmafiadazaiosamucosplay, dazaiportmafia, dazaiportmafiacosplay, dazaiosamuportmafia, dazaiosamuportmafiacosplay, osamudazaiportmafia, femaledazai, femaledazaicosplay, femaledazaiosamu, femaledazaiosamucosplay, femaleosamudazai, femaleosamudazaicosplay, bsd, bsdcosplay, bungoustraydogs, bungoustraydogscosplay, genderbend, genderbendercosplay, cosplay, fyp, fyp%E3%82%B7, foryoupage",sleepydino.c0s,615500,0,45600,718
1,8,original sound - 🎧♡,,emma.neilsen333,4400000,20400,398800,52200
1,9,nhạc nền - Cileca,"funnyvideos, funny, cute, fyb",neznudvtcal,105700,3340,18700,4532
1,10,original sound - amari🎧,"pregnant, wife, rich",lionlindaa,71300,334,3057,508
1,11,origineel geluid - cutestnalish,"nalish, salishnidal, foryoupage, makethisblowup, edits, cute, @nidalwonderr_",cutestzaynie,72600,167,4812,83
2,0,Originalton - Aykan,"ishowspeed, ishowspeedclipz, viral, fy, rizz",aykronik,100100,553,9788,1020
2,1,sonido original - ︎,,nevaaadaa,34300,445,2416,76
2,2,Originalton - SprintSoccer.1,,itsmenicksmithy,25700,620,2441,339
2,3,son original - Micka,"fyp, bestfriends, montana",craver21,81400,1042,5730,2239
2,4,sonido original - Tom,"fyp, fyp%E3%82%B7, dance, dancer, pourtoi, pourtoii",sophyourgirl,66400,259,10300,362
2,5,original sound - Lala,"foryou, fyp, excited, grwm, christmaseve",lala_sadii,222100,1557,9128,210
2,6,original sound - Overtime,"karate, asmr, shoutoutot",overtime,759500,14300,59500,63300
2,7,IT GIRL OUT SEPT.30th - aliyahsinterlude,"tiktok, foryou, painting",trippydraws,759300,3562,49100,1810
2,8,original sound - Mariah and Bill,,mariahandbill,123000,306,9240,305
2,9,original sound - lotus,"lotus, lotuscars",lotusnorthjersey,53100,814,3846,334
2,10,original sound - Barstool Sports,"@barstooloutdoors, @bethanywiggins8",barstoolsports,1400000,9387,84900,77600
2,11,original sound - ranvision_official,"capcut, explore, cupcake, algerianflop, daboyz, jiafei, daidai, help, explore, %D8%A7%D9%84%D8%B4%D8%B9%D8%A8_%D8%A7%D9%84%D8%B5%D9%8A%D9%86%D9%8A_%D9%85%D8%A7%D9%84%D9%87_%D8%AD%D9%84%F0%9F%98%82%F0%9F%98%82%F0%9F%8F%83%F0%9F%8F%BB%E2%80%8D%E2%99%80%EF%B8%8F, floptok%F0%9F%98%8D%F0%9F%98%8D%F0%9F%98%AD%F0%9F%98%8C%F0%9F%A4%9E%F0%9F%92%85%F0%9F%92%85, jiafeiproducts, flop, flopera",flop69tok,22700,965,4007,900
2,12,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,jadenrabago,69000,114,5005,659
2,13,Wop × Untouchable - ARNEL REMIX,"mrcrewkorea, fyp, fyp%E3%82%B7, foryou, fyp%E3%82%B7%E3%82%9Aviral, kpop, japan, indonesia, koreanboy, amy",juwon_1101,250200,4094,13900,1599
2,14,original sound - The Real Rahul Rai,"@leightonwhyte, fyp, couple, comdey, xyzbca, jokes",dararocha_,578200,4243,41500,8285
2,15,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"fyp, viral, trending, couple, boyfriend",andrea.lopez44,55400,147,3191,127
2,16,original sound - Ian Asher,,di1araa.s,341100,1734,28700,1651
2,17,original sound - OFFICIAL_CRUZBOY,"@mutallibsani, officialcruzboy",cruzboy_nation1,122600,78000,12300,91100
2,18,Cry - Cigarettes After Sex,"viral, pellianazxn, piperrockelle",pellianazxn,19000,40,2069,81
2,19,original sound - Beverly Hills Comedy Team,,user1530328006877,4063,117,672,117
2,20,original sound - CAPNOS,"@adamwerner1989, goodhabits, newyearnewme",mycapnos,285700,1997,43200,8499
2,21,follow me for an edit - lindsay,,splashtwinshellie,70100,120,2095,73
2,22,original sound - sweetnsour,,sweetnsour.official,161400,2240,12400,2749
2,23,original sound - 𝐩𝐡𝐫𝐞𝐥𝐥.,,hundomewtwo,66500,197,8013,282
2,24,Funny Song - Funny Song Studio & Sounds Reel,,infamous_wu13,190000,2009,24000,217
2,25,original sound - sped up sounds ~,"@bru.mate, brumatepartner",mariandcandicee,484000,1037,29200,1404
2,26,original sound - Isaac Cervantes,"couple, prank, viral",isaaccervantes9,86600,265,4319,509
2,27,原聲 - shunalzr82f,,shunalzr82f,6449,230,1582,268
2,28,suara asli - 𝙀𝙫𝙚𝙣𝙞𝙣𝙜 - 𝟑𝟎𝟑 𝙀𝙫𝙚𝙣𝙞𝙣𝙜,douyin%E6%8A%96%E9%9F%B3,h_oonji,852200,6941,86100,13900
