batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,643400,3888,105600,77700
1,1,Originalton - marinas.poison,"fyp, foryou",imthe_annag,174600,846,13700,100
1,2,original sound - KEEMOKAZI,onthisday,keemokazi,297800,1694,31200,1012
1,3,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,"light4198, queen_zoei, queenzoeforever",light4198,103900,77400,86300,23400
1,4,Bécane - A COLORS SHOW - Yamê,"foryou, turboengine, pocketfan, blower, giftideas, viralproducts",theearthblowers,4130,115,649,68
1,5,Asn - thsituan._.,,ccabots,204500,4760,126000,3848
1,6,original sound - The Relationship Hub,,pierson,2000000,11400,122300,14300
1,7,"Suspense, horror, piano and music box - takaya","autism, autistic, accoustic",putafingerdownn,34400,5630,3956,11500
1,8,original sound - Jiro,,di1araa.s,67200,426,6707,367
1,9,original sound - haleyybaylee,"@goldenglobes, goldenglobes",haleyybaylee,1200000,2561,45700,2817
2,0,original sound - eyeza_lens,"eyeza, eyezalens, bluecontacts, coloredcontacts, contactlenses, sakura, sakuralenses, animelenses, eyesmakeup, trend, cutelenses",eyeza_lens,144400,511,8650,1392
2,1,原聲 - 熱小美服飾（收学员）,"%E9%92%88%E7%BB%87%E6%AF%9B%E8%A1%A3, fyp, foryou, tiktok, clothes",user4458171538298,4074,50,309,34
2,2,son original - 💐𝐵🪐,,harperzilmer4,562100,3157,34500,1898
2,3,Where you are (Vocals only) - Halal Beats,"facts, factsyoudidntknow, learnontiktok, randomfacts, saveyourlife, curiosity",factsfromnez,8125,851,1383,6314
2,4,original sound - doyoucare😐,"fyp, foryou, tlou",i.hatemiles,1700000,24600,190700,28500
2,5,original sound - Nutter Butter,"@angreebird_, burger, kitchenhacks, kitchengadgets, fyp%E3%82%B7",nutterbuttergear,2096,130,549,92
2,6,sticky rice - raisin,@sophieraiin,theaishahsofey,152500,602,28200,1302
2,7,original sound - 🎧🎵,"fy, fyp%E3%82%B7, vairal, xzyabc, foryou, preppy, stanleycup, tiktok, like, follow, goviralgo, thursday, skincare, glowrrcipe, drunkelephant, sephora, watermelon, vanity, preppyaesthetic, preppylifestyle, afternoon, pink",livewgiulia,139400,19700,36900,9754
2,8,sonido original - ReflexionesAnem,,reflexionesanem,9339,54,1063,208
2,9,original sound - Tom and jerry,"coollighters, amazinglighters, lighter, uniquelighters, lightsaber, viral, fry",draglighters,10300,134,642,100
2,10,The Hoes Gon Love This. All Rights Reserved - Cowboy Khai 🤠,,m6xence,637200,7671,37100,13200
2,11,IT GIRL x HOLLABACK GIRL by ALTÉGO - ALTÉGO,@iammarcohall,brookeashleyhall,59100,152,2194,271
2,12,Jealous - <3,fyp,littlemissscorpioo_,497500,3464,37300,978
2,13,original sound - Paul And Friends,,paulvufriends1,849200,15800,117400,6491
2,14,500lbs - Slowed Down - Lil Tecca,"fyp, pc, pctips",techcatss1,765700,13000,73500,31000
