batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,643400,3889,105600,77700
1,1,original sound - Paul,,asher.lara,255600,1442,15800,1229
1,2,original sound - Lucas and Marcus,,dobretwins,352500,1916,26000,642
1,3,Sibling Anthem - ♡RandomSsoPlayer♡,,dobretwins,248700,1619,20600,468
1,4,original sound - Lazy Pot Noodle🍜,"thanksgiving, thanksgivingdinner, thanksgivingrecipes, foodie, foodies, foodtok, foodtiktok, asmr, lazypotnoodle",lazypotnoodle,7500000,74300,533500,139300
1,5,Ick - Alt Ending - Lay Bankz,,galandjosh,22500,392,1251,218
1,6,bent instrumental - ⚜️,"aesdr, relatable, viral, fyp, rizz, babysitter",yourkute,77600,362,16200,451
1,7,original sound - Cameron Roh,fyp,cameronrohpovs,598500,17000,126900,13000
1,8,original sound - Carriejune,,misscarriejune,1900000,25300,109300,45600
1,9,Cha Cha by Zeddy Will - zeddy not will 🤠,,therushgirls,15400,0,1959,28
1,10,my audio is famous - Yoseph,"couples, heightdifference, tallguys, shortgirls, holidaypartyoutfit, couplesfits",ashlyn_bischoff,850400,4755,46100,9580
2,0,Titanic flute fail - Funny/Awesome Vids,,gomeznotselena,11400000,142200,880000,863700
2,1,orijinal ses - caner,wlw,yahaira667,2000000,4670,110200,22000
2,2,original sound - justice ⚔️,"winterformal, formal, turnabout, bftransition, dancetransition, turnabout, fyp, viral, foryoupage",madelyñ,222600,171,18300,658
2,3,My Love Mine All Mine - Mitski,"fyp, bf, tattoo, bitemarktattoo, foryou, trending, onthisday, fypviral%E3%82%B7",bettyzootattoo,1000000,8187,82900,89200
2,4,original sound - Terha.,"memes, blowthisup, floptok, shorts, justjokes, trending, realdankclips, viralvideo, realdankcrops, fyp%E3%82%B7, memestiktok, jokes, dankvids, relatable",dankvids1,389900,8194,50900,7526
2,5,Epic Legend - Auracle,"twix, twixrecipe",bestfoodsecrets,85200,1782,49200,10700
2,6,original sound - Lukenizzy,"fyp%E3%82%B7, couplestiktok, couples, funny, fyp%E3%82%B7%E3%82%9Aviral, lukenizzy",lukenizzy,709500,3063,62600,5136
2,7,original sound - 🐎🐴,"foryoupage, foryou",trashstarrxx,58100,1957,6371,1982
2,8,Work It Out - NickPommeFritz,,skyyjade,41300,407,3806,71
2,9,what was I made for? - Instrumental - Wheeler,"@raebellah, @tiktok, acnefighter",daisyycbj,4700000,73100,205100,91700
2,10,nhạc nền - Funny,,madlab.ml,290500,3302,56600,8535
2,11,Use my sound - jojo,shorts,dre_da_dancer,14400,35,867,12
