batch,index,music,hashtag,author,likes,comments,shares,saves
3,8,original sound - animal commentary,"trend, vrial, tiktok, foryoupage, fyp, seaworld, animalworld, amazinganimals",animal.commentary5,1100000,11600,79700,34800
3,11,Funny Song - Bruno Portinho Trilhas para filmes,"pranks, funny, funnyvideos, fyp",funnylaury0102,15200,166,1011,966
3,12,original sound - Quiz Place,"generalknowledge, quiz",quizplace,28600,2995,2963,39900
3,14,original sound - Anxietycouple,"funnyvideos, life, familystorytime, happy, fyp, foryourpage, viraltiktok, married, marriedlife, marriedlifehumor, pizzatiktok",anxiietycouplegoals,4494,42,593,28
3,18,original sound - Adam W,,adamw,190900,1152,8782,1251
3,21,original sound - 💎LadyKay💎,ladykaylive,lady.kay_,127500,46900,17100,40700
3,22,original sound - Ian Gunther│Gymnastics Daily,"fail, gymnastics, fyp",sharulaimy,6692,17,241,10
3,23,original sound - Grace DiDomenico,weirdo,grace.didomenico,4,1,1,0
3,25,original sound - IRONALDOX,"ishowspeed, speed, fyp, funny, ironaldox",ironaldox,171800,189,10500,573
4,0,original sound - 💔🙃,"meme, memecut, capcut",trolls564,47,3,10,2
4,1,Took Her To The O - King Von,"roblox, robloxgangster, robloxhoodgame, robloxrp, robloxhoodrp",tyrellthedemon,1623,73,235,19
4,4,Fluffing a Duck - Kevin MacLeod,"foryou, fyp, xybca, fyp%E3%82%B7, funny, collegepranks, tiktokpranks, viral",darkskindiing,43300,115,2679,100
4,7,original sound - Lala,"foryou, cleaning, saturday",lala_sadii,338900,1398,23100,426
4,10,original sound - Jack Doherty,"@mckinleyrichardson, jackdoherty",jackdoherty,22800,382,1459,43
4,11,original sound - QCP,,itsqcp,206400,633,9359,267
4,14,original sound - Marrkadams,"marrkadams, comedyvideo, funny, fyp",marrkadams_69,44600,1132,6969,441
4,17,original sound - THAT CRAZY DUDE 😝🔥,"reggi_ee, fyp, pickupline",reggi_ee,73700,815,3860,921
4,19,оригинальный звук - ynogasai,"fyp, funny, trending, funnyvideos",_funny.official,783000,6751,90200,25700
4,21,original sound - Jack Doherty,jackdoherty,jackdoherty,30800,342,1663,54
4,22,original sound - J 😵‍💫,"capcut, real, juicewrld, 999, ahhhh, lljw, edittt, viral, music4lifee",j._.j.844,24,0,3,0
4,24,original sound - Would You Rather?,"wouldyourather, quiz, games, questions, chooseone, hard",wouldyourather.6or9,5269,346,359,2310
4,25,original sound - spo6kzie,"fyp, foryou, sturdy, alibaba%F0%9F%92%AB",alibaba_rcm,778100,4369,84100,5057
4,26,son original - jokerpranks1,"fyp, funnyvideos, xuhuongtiktok, %F0%9F%98%81%E2%9D%A4%EF%B8%8F%F0%9F%8C%BCfyp%F0%9F%8C%B9",funnybaby758,475700,12600,33000,62500
4,27,original sound - calkinsburnett,"fyp, fyp%E3%82%B7, foryou, foryoupage, tiktok",calkinsburnett,154100,35500,11700,288200
4,28,son original - AMP_clips,"fyp, kaicenat, amp, college",best_of_amp6,781800,2398,86400,7771
5,0,original sound - CheNy,"putafingerdown, fyp, tiktok, foryou",cheny1508,148100,32700,14800,76600
5,2,original sound - FUN,"drole, funny, bebedrole, babyfunny, bebedroles, bebemignon, videofunny, videodrole, tiktokdr%C3%B4le, vid%C3%A9osdr%C3%B4les, momentdr%C3%B4le, funnytiktokvideos, b%C3%A9b%C3%A9, bebe, b%C3%A9b%C3%A9mignon",funnycerato,35900,200,3940,1139
5,3,original sound - Preston,,preston,59300,276,4395,76
5,5,original sound - Would You Rather?,"wouldyourather, quiz, games, questions, chooseone",wouldyourather.6or9,1658,174,106,795
5,10,original sound - underwood candy,"fyp, fyp%E3%82%B7, foryou, foryoupage, tiktok",underwoodcandy,350400,38800,42000,322200
5,12,original sound - factasticvideos,"putafingerdown, putafingerdownchallenge, fingerdown, fingerdownchallenge, love",factasticvideos,43700,2839,4088,36600
5,13,TRANSGENDER (PEARL WHITE VIP) - PEARL WHITE,,jumpersthe0ries,82600,725,10000,613
5,14,original sound - maryalicia_jane,"braincells, pov, povs, povstories, satisfying, satisfyingvideo, usatiktok, foryoupage, fyp, foryou, fyppppppppppppppppppppppp",maryalicia_jane,17700,4086,5469,915
5,16,original sound - YWSHOW,"putafingerdown, gametok, genius, test, iqtest, smart, foryou, ywshow",ywshow,23500,4302,2256,21200
5,20,Im Da Man - Lil Tony Official & Lil RT,,themaskedmortal,41700,1507,4926,43
5,21,original sound - would you rather?,"quiz, wouldyourather, game, trivia, fungames",would_you_rather_v33,504300,6450,31200,363100
5,26,original sound - dinger iveth,"fyp, foryou, fyp%E3%82%B7, foryoupage, tiktok",dinger.iveth,99500,7018,13000,132500
5,27,original sound - Spade_Q_Magic,"fyp, magic, magictrick, magicshow, bestmagic, tiktokmagic, magictrick, foryoupage, foryou",spade_q_magic,28600,134,3583,386
1,1,original sound - funnyvideoclips2024,"fail, fails, fun, funny, funnyvideos, funnyvideo, failvideos, failvideo, failarmy, funnyfail, fyp, fy, foryou, prank, kids, baby, fyp%E3%82%B7, viral, %F0%9F%A4%A3, longervideos, 1min",funnyvideoclips2024,21800,68,1524,324
1,3,sunet original - Victor drx99,"zyxcba, fyp",levi_neal14,613400,3643,42100,3069
1,6,Horror Sound Music - Mauro Rawn,"demon, poltergeist, scary, hauntedtiktok, skinwalker, ghost, paranormal, horror, creepytok, foryoupage, fyp, foryou, caughtoncamera, haunted",horrorshow64,96000,1527,16800,1549
1,7,"Mozart/Requiem ""Lacrimosa""(1394506) - Mint","interestingclips, worldsstrictestparents, parenting, disciplined, strict",clipsthatmakeyougohmmm,15200,104,1230,15
1,8,original sound - LiLi Duke,,lili.duke,0,0,0,0
2,0,original sound - Lorena Abreu,"dominicandora, dorarheexplorer, funny, dominicana, rd, platanopower, explorepage, trending, sctop10, viralvideos, scarydogprivilege",lorenaparkour,87500,363,11000,987
2,1,original sound - Luminance Medical,"fyp, foryou, fypage, foryoupage, you, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, skincareroutine, funny, coldsore, xybca, tiktokmademebuyit, viralvideo, reactions, viral",luminancered,9699,153,1598,75
2,3,original sound - Nick&Carrie,"nickandcarrie, fyp, couple, girlfriend, boyfriend, relarionship, funny, reaction, comedyvideo, prank",nnickandcarrie,11100,40,499,167
2,4,original sound - Core2Core,"mentalhealth, corecore, coretok",core2coree,48700,385,6170,278
2,5,original sound - QCP,,itsqcp,149400,553,8440,416
2,7,الصوت الأصلي - baby.lover❤️🇬🇧,"baby, cute, love, laugh, babylaugh, babyplay, explore, fyp, foryou",babyloveroo1,2500000,16900,189900,112800
