batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - dayz915,"atodamadre%F0%9F%8F%A7, %F0%9F%A4%99%F0%9F%8F%BD%E2%80%BC%EF%B8%8F%F0%9F%8F%A7%E2%80%BC%EF%B8%8F%F0%9F%A4%99%F0%9F%8F%BD, dd%F0%9F%92%ABuniverse, wyoming",dayz.915,522100,3708,36500,142800
1,1,7AM (Slowed + Reverb) - adrian,"trending, gaming, viral, fortnite, fortniteog, foryoupage, mulletmace, fortnitetipsandtricks, fortnitezerobuild",mulletmace,906400,6723,274000,37200
1,2,original sound - Pilobolus,,pilobolus,14100,229,2956,301
1,4,original sound - Scott & Divine,"@divinerapsing, reels, comedy, comedyvideos, humor, couple",smithxscotty14,195600,2374,6519,1879
1,5,original sound - Ralph Childs,"kidsbelike, funnyy, fam, holiday",artisey,5600000,39400,463000,190900
1,6,son original - Blazidiamant,"fyp, viral, pourtoii, basketball",blazidiamant,18400,142,830,45
1,7,Creepy simple horror ambient(1270589) - howlingindicator,"facts, randomfacts, learnontiktok, curiosity, satisfying, satisfyingvideos",curiousanonymous,193600,25600,19500,169800
1,9,original sound - Mr_ramos,,tonkpilsmaggot,42200,813,4090,868
2,0,original sound - BARS by RapTV,"raptv, bars, rapper, music, hiphop, drake, drakememe, fakedrake",bars,129800,1641,11300,1154
2,5,Like That Sped Up - Laila!,"@bareandneutral, ingrown",dermdoctor,357500,561,11300,2063
2,6,оригинальный звук - ㅤㅤㅤㅤㅤㅤㅤ,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,27800,178,1966,207
2,7,Судно (Борис Рижий) - Molchat Doma,"slavic, russian, balkan",eduardtok,201700,3781,68900,4442
2,8,Fuck Yo Man - King Von,"roblox, robloxkingvon, robloxstory, robloxrp, robloxhoodgame, robloxrp",tyrellthedemon,27200,768,5391,365
2,10,เสียงต้นฉบับ - อาหยง_องค์หญิง,@callsing.forgot,arshia_._bk,12300,426,1428,144
2,11,original sound - Meme Hub 😂🤣💀,"xyzbca, foryou, difficultchallenge%F0%9F%98%82, meme, viraltiktok, capcut, fyp%E3%82%B7%E3%82%9Aviral, blowup%3F",memehubofficialaccount,4300000,33000,624900,142900
2,12,original sound - WaterSplashX,"watergym, waterfun, watertoy, watergun, waterwar, waterpark",watersplashx,113700,1340,19500,10800
2,17,original sound - CAITLYN JAYE,,caitlyn.jaye,278000,2285,12600,1108
2,18,original sound - Mind Blowing Facts,"randomfacts, learnontiktok, factsyoudidntknow, random, facts, curiosities, satisfying, relaxing, lifesaving",mindblowingfacts16,110900,14300,13300,143800
2,19,original sound - Talia La’Shay,"fyp, coupletiktok, coupleliving, trending, couplegoals, boyfriend, girlfriend, foryoupage, christmas, sassy, relatable, love, christmas, purse, santa, macysgifttok, sassymanapocalypse, period, slay, zesty",jeaver.and.sarah,289000,773,15400,4438
2,21,original sound - Paul Vu,,paulvutv,19300,109,2363,335
3,2,original sound - Vine Vault,"vine, vines, meme, memes, foryou, fy, fyp, foryoupage",yt_vpc3,333600,1176,44100,10500
3,3,sweet caroline but dark academia - fingerbib,"study, studytok, studymotivation, studying, studyhacks, studytips",official.fidgetpen,2702,71,284,70
3,4,original sound - ingrambates,,ingramaudie,2600000,14200,179900,27200
3,6,original sound - avajo🤙,"fyp, uno",avajolie_,68600,275,3380,369
3,7,original sound - Dr. E 🦷,"cavity, dentist, dentistry, dentalstudent, filling, oralhygiene, oilpulling, greenscreenvideo",justorthod,20500,334,1072,1169
3,10,Where you are (Vocals only) - Halal Beats,"facts, factsyoudidntknow, learnontiktok, randomfacts, saveyourlife, curiosity",factsfromnez,8052,845,1374,6307
3,12,original sound - spo6kzie,,abbysaltzmaniscute,207400,2884,37500,707
3,17,original sound - CFN Cabbage,"fyp, xybca, cfn, mammoo, thatoneperson",bigcabbage56,947200,4149,127900,10300
3,18,original sound - The Grimwade Family,"wopchallenge, crystalgirls, crystalpalacecheerleaders, cheerleaders, crystals, cpfc, fyp, dancers",thecrystalscpfc,69900,287,5030,225
3,21,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"trend, couples, funny, vira, viralvideo, prank, prankonboyfriend, fyp, foryou, foryoupage, trend, trending",janieceandisaiah,200400,4893,9781,5228
3,22,original sound - AfroSamuraiT,"lifehack, lifehacks, challenge, ksi, prime",afrosamuraitt,65200,3486,11700,189
3,24,Lovin On Me - Jack Harlow,"4foot8, 6foot10, fyp, fypviral, short, tall",bbelllav_,35100,365,1921,647
