batch,index,music,hashtag,author,likes,comments,shares,saves
1,2,original sound - KEEMOKAZI,onthisday,keemokazi,297600,1693,31200,1009
1,5,original sound - Jack Doherty,jackdoherty,jackdoherty,65900,1143,3915,220
2,1,Silly Music - Emanuel Kallins & Chieli Minucci,"pregancyprank, pregnantprank, babyprank, babyprank%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, fakepregnant",sharon.jayy,3000000,23300,177100,89200
2,2,suono originale - The slave of Satan,"travel, viral, viraltiktok, neiperte, pov, andiamoneiperte",ironadia_301,304600,10000,18500,32000
2,3,original sound - Rowheim Farooqui,"mcdonalds, drivethru, dallas",rowheimfarooqui,407200,1345,24500,1381
2,6,original sound - doyoucare😐,chesleeaa,chesleeaa,404500,2043,28500,5981
2,9,original sound - 리치커플,"fyp, fyp%E3%82%B7, viral, viralvideo, viraltiktok, trending, trendingvideo, trendingtiktok",rayshennaselfwaynewj568,228100,604,15600,5818
2,13,original sound - Awks.roo,,awkspewroo,34800,282,2924,26
2,14,original sound - cave1669,"piggostat, protectyourbaby, rsv, pneumonia, babyflu, preemiestrong, preemie, preemie, twina, twins, twinbabygirls, 4monthsold, pediatrics, babydoctor, xray, babyxray, babycry, babypain, sadmom, wtf, poorbaby, cutebaby, babystormi",cave1669,17800,554,1528,970
2,17,original sound - Ryu,"humor, forupage, xy, bf, gf, relatable, toxic, trend",karinagtzz,1600000,4493,106100,37900
2,20,Left - Summer Version - iamB4,,jadelidamelio,364200,1690,37200,819
2,21,Lovin On Me - Jack Harlow,,averycyrus,162500,1081,6530,804
2,22,"Automotivo XM, Taka Taka Taka Tá - Dj Brunin XM & Mc Lullu & Mc Erikah & Kinechan",@09.02.600,di1araa.s,369600,1838,35500,2115
2,23,Everybody - Nicki Minaj,"fyp, gymnastics",jenn_xci,8196,77,533,87
2,24,original sound - saybible,"fyp, merrychristmas",itsnickynaple,48400,247,6672,213
2,26,nhạc nền - Clipchinafunny♥️♥️♥️,,clipchinafunnyy2k7,53800,51,3419,468
2,27,Grrr hihi - Glossiii,"baddies%F0%9F%96%A4, 2020, fypage, viraltiktok, emo%F0%9F%91%84%F0%9F%96%A4%F0%9F%98%9D, baddie, fyp%E3%82%B7%E3%82%9Aviral, makeup, fyyyyyy",glosslipgirl,517900,8970,60500,9855
3,3,sonido original - jeremy1.5.7,"humor, caida, finalinesperado, caidasgraciosas, caidas2024, himortiktok, topcaidas, topvideo, parati, viralvideo, viral, videotiktok",la.hechizera,679900,10400,49600,15200
3,4,original sound - Kat and Romeo,,katandromeo,0,15,654,14
3,6,Te Llenaste - El Alfa & Yomel El Meloso & El Fother,,monileguii,2000000,18300,106100,11000
3,7,"Automotivo XM, Taka Taka Taka Tá - Dj Brunin XM & Mc Lullu & Mc Erikah & Kinechan","pourtoi, fyp, international, trend, dance, germanyvsjapan, automotivo, remix, vote, vs, 2024, viral, vibes2024, battle, dijon, portlanouvelle",malik_mrc,6320,337,749,107
3,8,original sound - Power Slap,,powerslap,0,8830,66000,34400
3,9,original sound - Sarah,fyp,kate.nita.secreet72,0,47,1495,109
3,10,nhạc nền - Meme!,,memescute_usa,0,8529,151800,15400
3,11,Bongos (feat. Megan Thee Stallion) - Cardi B,,theneelajolenee,0,8066,10500,326
3,14,Past Lives - Dannie Lord,"school, story, backtoschoolcheck, teenager",kindnessintheworl,31700,136,1951,616
3,17,Main Titles - Charlie Clouser,,snakemanusa,1997,9,121,65
3,19,original sound - John McGinnis,"foryoupage, foryou, fyp",johnmcginnis36,0,6404,30900,37800
3,20,original sound - DEE | Master Nail Educator,"nailtechmemes, funnynailtech, nailtechproblems",deeslays_nails,0,1223,6808,6113
3,22,sonido original - Bad Gyal Alba Pussy K Mana,"@popactuality, kabab, badgyal, parati, humor",diegoovilass_,0,357,5786,3273
3,26,nhạc nền - Funnycute.baby 😘,,funny.baby.111,162700,180,11400,3443
