batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ufotruthdoctv,"@patbevpod, @therealslimshady2023",barstoolsports,737300,7591,59600,4469
1,1,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,164400,2913,21200,692
1,2,original sound - Carriejune,@thisismymain2.0,misscarriejune,805300,8497,46600,22100
1,3,original sound - CURRENT TAPPER😂,"@iampodoski1, fyp, goviralgo, therealemipato, funnyvideo, tiktokindia, tappingcurrent, trend, fypage, funnyvideos",therealemipato__,24600,68,1586,142
1,4,original sound - Tik Toker,capcut,imstillmorgan,2,0,0,0
1,5,som original - Andcarli,,andcarli,913700,4710,89400,2278
1,6,original sound - dailymailbiafratvbackup,"duet, fyp%E3%82%B7",desmoncurrie,7828,389,5078,5926
1,7,оригінальний звук - music ♫,"adamsfyp, greenscreenvideo",adams._.fyp,33900,56500,12300,8408
1,8,original sound - QnA 🗣️,"@rizz.app, texts, texting, rizz, textingstory",answeredintiktok,20300,131,3756,216
1,9,original sound - marley,"funny, sneezing, singer, music, mercuri_88, fyp, karaoke",mercuri_88,89400,726,11600,823
1,10,Perfect Ed Sheeran - 🥀,,tonyczh,614300,2130,22900,5528
2,0,original sound - Teacher Tori,"test, professor, correction, school, teacher, englishteacher",teachertoristuff,321600,6871,30300,13400
2,1,original sound - Hector🇵🇷,"funny, comedia, viral, fyp, parati, kpop",hectorlee_,63700,1015,7176,682
2,2,sonido original - gato,"teterete, jacintoelmarciano, pedritomeelectrucutaste",circodeteterete,951000,14500,109200,141600
2,3,original sound - Jayden Movies,fyp,rahemegray06,333100,812,24500,3838
2,4,original sound - Tia,"puzzle, fyp, foryou, ffs",tianortonx,8700000,71100,613600,309500
2,5,original sound - Opulent Vision,"funny, entertainment, cubing",opulentvision,32400,3459,6583,1694
2,6,original sound - Best GoldPranks T.v✪,"prank, golddigger, share",king_prankt.v,8002,127,818,26
2,7,original sound - Food Dudes,"easyrecipe, crockpotmeals, familyrecipe, homecooking",fooddudescook,724100,14700,297800,178400
2,8,original sound - Marrkadams,comedy,marrkadams,92300,416,8617,376
2,9,original sound - Jack Doherty,jackdoherty,jackdoherty,43800,327,1845,43
2,10,original sound - Didios,"understand, girls, advice",didiios,83300,3009,12700,45000
2,11,Undertale - Death By Glamour - Geek Music,"thehurrican, thathurrican, hurrican, thathurrican064, milchisbest, kirscheisbest, fredisworest, viral",thathurrican_alt,118500,63500,22000,438
2,12,original sound - Hahafunny123,"meme, funny, viral, fyp, xuhuong",haha567usa6,1200000,3604,118900,6634
2,13,original sound - Holden Davenport,,holdendavenport,18500,5433,2124,474
2,14,original sound - Lukenizzy,"fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, couplestiktok, blowthisup, couples, funny, lukenizzy",lukenizzy,95000,132,10400,489
2,15,original sound - mikeymarrero,"fyp, foryou, couple, toxicrelationship",mikeymarrero,292100,1444,21800,11300
2,16,original sound - NeonxzYT,"fortniteclips, controller, fortnite, settings, fortniteaimbot, controllersettings, aimbot, aimbotsettings",neonxzyt,29300,240,20300,2688
2,17,WORK RIHANNA FT DJ NATTAN - MTG DE CRIA 2024,"wheneverwherever, capcut, @maryloveskrisxoxo, @ayaz123emir_can, @byebyekris, @gino5447, @lexi31780, kris, grippo, fyp%E3%82%B7%E3%82%9Aviral%F0%9F%96%A4video, dc",kriss._grippo._8,27100,681,3780,326
2,18,original sound - ubuh,"fyp, foryou, acting, pov",ubuh58,14000,179,3167,171
2,19,original sound - suburbbaby,"suburbbaby, police, school, america",suburb_baby7,206800,254,13000,191
2,20,original sound - Off.trail.redhead,"polaris, snowmobile, wisconsin",off.trail.redhead,2207,7,204,31
2,21,original sound - Van,"piano, pianocover, pianopublic, violin, flashmob, experience",vantoan___,4900000,24500,560500,41700
2,22,original sound - Money Talks Wireless,"fyp, foryou, foryoupage, ct, moneytalkswireless, funny",moneytalkswireless,28100,4748,2377,21
