batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Meow - Dust☆,,brentrivera,255200,514,14500,1402
1,1,original sound - RĮÅH 👾,"fortnite, fortnitememes, fortniteclips, fyp, fyp%E3%82%B7, funny, fortnitechapter5, fortniteunderground",icesqu1d5,2400000,33800,241900,82700
1,2,original sound - KEEMOKAZI,onthisday,keemokazi,297600,1693,31200,1009
1,3,original sound - Alex,,vaynessvalery,246400,843,42700,6417
1,4,nhạc nền - us.cominghome.99,"cominghome, surprise, soldiercominghome, military, viralvideo, fyp",us.cominghome.99,12300,283,10500,79
1,5,Lovin On Me - Jack Harlow,"fyp, egirl, viral, fakebody",daisybloomss,98300,749,10300,319
1,6,original sound - Sierra Larson,"fyp, fypage, trendy, romantoolit, thanksgiving",theonlyromantoolit,98400,667,16600,363
1,7,son original - 𝗧𝗢𝗕𝗜,"fortniteclips, fortnitebr, fortnitememes, fortnite, viral",tobi_exee,2900000,17300,363900,133900
1,8,original sound - I follow back 🙈,"biggynorriss, norrisnuts, capcut, glowup, edit, biggynorrisedit",where.you.are03,97900,2371,19300,2555
1,9,Meow - Dust☆,"@scarathecutie, voiceover, voiceovers, elsa, elsafrozen, anna, annafrozen, frozen, frozenmovie, frozenmoment, frozenmoments, frozenelsa, frozenanna, elsaandanna, annaandelisa, frozenelsaandanna, arendelle, disney, disneymovies, disneymovie, disnevplus, disneyanimation, disneyplus, disneyfrozen, princessanna, queenelsa, princehans, hans, princehansofthesouthernisles, hansofthesouthernisles",risottosimp3000_3.0,48200,1143,10100,2041
1,10,original sound - alexbreakshisback,"school, funny, bestfriend, viralvideo, blowthisup, fyp, foryou, foryoupage, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral",liam_donley,1500000,39500,121800,25900
2,0,Suara Seram Sangat Mencekam - Kholil Buitenzorg,"factsyoudidntknow, facts, satisfying, satisfyingvideo, learnontiktok, learn, satisfyingvideos",real.insane.videos,11800,7722,2651,30900
2,1,suara asli - waii ☆,"foryou, fyp, cvshkel, cvshnella, cvshstella, cvshshine, pourtoi, generationgifi, blowup, famous",.lovsxkelly,246000,61100,32200,3456
2,2,original sound - Paul Olima,"Flying, Plane, Airports, @svengudvunsun, @meettheharrisons, @emilyfayemiller",olima_omega,210800,1492,17100,3729
2,3,Bro this so old lol - pm,"@bbelllav_, 6foot10, 4foot8, fyp, talltok, heightdifference",dla_fam,320300,4148,17700,4307
2,4,Meow - Dust☆,,kaitlynkrems,31200,206,2714,128
2,5,original sound - slspalace,"candaceowens, candacereacts, lilrt, children, rapping",sealspalace,147800,12200,33900,1670
2,6,original sound - Dr.Cracks,,dr.cracks,17300000,120600,1200000,598500
2,7,original sound - ICE SPICE FAN,"@icespicee, icespice, icespicecult, icespiceperformance, scarlettour, icespiceisqueen, icespiceeedit, icespicefans, icespicefan, icespicebronx, trending",icespice_baddie1,78800,547,11900,699
2,8,original sound - Lara,"fyp, skit",wittlelararose,17900,63,4297,41
2,9,original sound - OFF™,fyp,lelasohna,29300,328,8390,525
2,10,Barbie World (with Aqua) [From Barbie The Album] - Nicki Minaj & Ice Spice & Aqua,"icespice, munch, icespiceconcert, fyp, foryou, concert, dansechallenge, pourtoi",icee_spiceefan,102900,1543,10500,1438
2,11,Think u the shi b you not even the fart - Songs4u.16,,icespicee,465900,9625,23700,1439
2,12,nhạc nền - Survival Channel,"halleyquinn, granny, huggywuggy, troll, scarytiktoks, scaryteacher, scayteacher3d, scaryteachergame, niece, nick, tani, hero, funny, funnyvideos, parati, paratii, fyb, fyb%E3%82%B7, vairl, vairal, coffindance, squid, squidgamenetflix, squidgame, trending, trend, fyp, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, fypdongggggggg, vairalvideo, bravo, brave, cartoon, animation, animations, squidgame, squidgamenetflix, superman, usa, usa%F0%9F%87%BA%F0%9F%87%B8, usatiktok, us",survivalnature_channel,645900,11900,101500,251600
2,13,nhạc nền - Meme Love,,memeking8386us1,303600,7859,54000,10800
2,14,original sound - clips.theboondocks,,vera.jrr,741800,12300,50700,3713
2,15,original sound - Movie3658,"foryou, fyp, movie, film, movies",zxhzxpxg7px,99700,167,13100,200
2,16,original sound - Gavin.kernstinee,igmirandahhmarie,mirandahshaul,412000,1844,45000,7213
2,17,original sound - kahu,"foryou, fyp, funny, tiktok, movie, %F0%9F%98%82%F0%9F%98%82%F0%9F%98%82",tkdsbpnanzn,62200,200,5523,293
2,18,Went Silly - King Von,"robloxhoodgame, robloxhoodrp, kingvon, oblock, cheating, ak",krazybando,13300,500,2795,304
2,19,som original - Tal pai tal filho,,babyjoaomiguel07,2400000,35800,177200,174900
2,20,original sound - Dayquan & Arianna,"prankonboyfriend, piercingprank, fakenippiercing",dayandari,219700,642,14800,969
2,21,الصوت الأصلي - يمنى السيد,"%D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D9%87_%D8%AF%D8%B1%D8%A7%D9%85%D8%A7, %D8%AC%D9%87%D8%A7%D8%AF_%D8%A7%D9%84%D8%B4%D9%85%D8%B1%D9%8A%F0%9F%92%99, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D9%87, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_",ymnaahajhmod,41800,1482,8561,1664
