batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Liam Miller,,liammillerr,4900000,51700,241400,92500
1,1,I Got 5 On It - Tethered Mix from US - Michael Abels & Luniz,"creepy, horror, scary, spooky, haunted",spooky.states,288500,4024,65200,14300
1,2,original sound - dayz915,"atodamadre%F0%9F%8F%A7, %F0%9F%A4%99%F0%9F%8F%BD%E2%80%BC%EF%B8%8F%F0%9F%8F%A7%E2%80%BC%EF%B8%8F%F0%9F%A4%99%F0%9F%8F%BD, dd%F0%9F%92%ABuniverse, wyoming",dayz.915,523000,3716,36600,143100
1,3,original sound - Deesh🌹,"@blueisland_5, foryoupage, meganknees, baddiegyals",daria_baddiegyals,58300,320,1866,227
1,4,You Found Me - Instrumental Pop Songs,"viral, fyp%E3%82%B7%E3%82%9Aviral, valentinesday, bestgift, viraltiktok",anxietycouple,23700,101,2075,59
1,5,sonido original - Sosa jhons,,sosajhons,783500,20100,52900,26400
1,6,original sound - nicole sahebi,@maccosmetics,nicoleisgod,1000000,999,43000,805
1,7,original sound - MelisRice,"seizure, epileptic, seizureawareness, fyp, emotional, disabilities",melisrice,81800,9435,4691,2806
1,8,big boy sza - normusreedus,"viral, foryou, fyp, pastorbelga, groenandael, perrostiktokers, zoldyckfamily",drakko_1710,6400000,63100,405000,129600
1,9,sonido original - LyricsSpain2.0,"parati, tiktok",valuhenaoo1,717400,572,55600,2828
2,0,Chandelier - Sia,"@duolingo, duolingopartner, luckyduo, couplestiktok, husbandwife, love, marriage, vowrenewal, surprise, reaction",noahandlori,199100,528,9364,484
2,1,original sound - genderreveal.es,girlmom,genderreveal.es,893400,13700,43000,57400
2,2,original sound - Cops Story,"cops, copsoftiktok, copsontiktok, copstiktok, foryou, fyp",cops.story2,801000,14700,71200,21500
2,3,TiK ToK - Kesha,"fyp, josietotah, transgender, transgenero, parati",star71978,1400000,12000,80900,27300
2,4,Fluffing a Duck - Kevin MacLeod,,itsjojosiwa,131400,926,2459,856
