batch,index,music,hashtag,author,likes,comments,shares,saves
4,18,The X Files Theme - John Beal,"greenscreenvideo, fyp, viral, ravens, 49ers, colorconspiracy, superbowlcolorconspiracy, nfl, nflscripted, nflscript",the.glue.guys,33400,888,3134,12000
4,19,"Creepy piano, ghost story horror ambient：L(1025873) - cowaii - Fear music encyclopedia","greenscreenvideo, 2024, blizzard, chicagoblizzard, fyp, chicagoweather, chicago, freezing",metacowboy,157100,4611,14600,12700
4,21,original sound - Space Jones,"yzypods, yeezy, vultures",spacejones,38700,1437,2629,3035
4,22,original sound - haley <3,"bills, buffalobills, joshallen, stefondiggs, fyp, nfl, foru",haleyy.vfx,102200,1338,8048,202
4,23,Work (Originally Performed by Rihanna Ft. Drake) [Instrumental Version] - Hit The Button Karaoke,"sprinklesprinkle, shera, sheraseven, relationship, relationshipadvice, golddigger, richmen, rich, money",sprinklesprinkleclips,855100,4422,41600,19600
4,24,original sound - Carlos_Eduardo_Espina,,carlos_eduardo_espina,110600,4210,7369,8874
4,26,som original - Royal News Channel,,royalnewschannel,68100,2103,5465,1414
4,27,sonido original - La India Yuridia,teaprietascalzondel40,soylaindiayuridia,46800,144,1947,1576
1,0,Love You So - The King Khan & BBQ Show,"viral, couple, funny, prank, comedy, fyp",isaacandandrea9,43900,120,2691,213
1,5,original sound - 🎧,,skyyjade,24800,1766,2662,144
1,6,original sound - Kevin Silberman,"fyp, teachersoftiktok, nappingclass",silb0017,332000,0,25700,2040
2,0,original sound - xylo,"@stickyrice14, relatable, meow, asian, joke",calpzxx,121700,1692,14800,1950
2,3,Thanks for using my sound - issawrap,,becca_dawn5,100000,487,4611,208
2,6,greedy sped up - Tate McRae,"fyp, viral, foryoupage, blowup",abichadagreat,89700,72800,15600,21900
2,9,original sound - mckinley richardson,@jackdoherty,mckinleyrichardson,14600,78,973,11
2,10,original sound - haleyybaylee,@courteneycoxofficial,haleyybaylee,4500000,9272,185800,10600
2,13,ICEWHORE! - Lumi Athena,,m6xence__,40200,940,5780,633
2,16,original sound - Addictive lyrics <3,"girlsfacts, boycode, boysfacts, girlsadvice, boys, girls, girlscode, advice, butterflies, girlslove",liamadvice3,6209,108,863,135
2,19,Kerosene - Crystal Castles,"randomfacts, dailyrdfact",dailyrdfact,19800,6258,6470,12400
2,20,Kingston by Faye Webster - kolikelii,,skyyjade,40400,1954,3242,50
3,5,original sound - cossy_tales,"work, worklife, animation, animations, animationmeme, fyp, foryou, foryourpage, viral, relatable, uk, uktiktok, usa, usa%F0%9F%87%BA%F0%9F%87%B8, usa_tiktok, animalsoftiktok, managersbelike, managers",cossy_tales,65400,1666,3866,8359
3,10,"""Moonlight"" in the dream (Beethoven) - LEOPARD","narcissist, revenge, selfawareness, selfawarenarcissist, thebatwolf",the_bat_wolf,44800,1569,9244,5233
3,11,Paris - Else,"healthy, lifestyle, teenagers, rules, home, parents, children, laptop, electromagnetic, field, exposure, learnontiktok, fyupage, healthy, happy, natyyourscientist, capcut",nyscientist,94300,753,21800,37200
3,12,original sound - Swifties Taylors fans,"@taylorswift, vmas, taylorswift, arianagrande, jlo, showmustgoon",swifties200,156000,605,6567,367
3,17,Hoist the Colours - Bass Singers Version - Bobby Bass,"northsea, explore, adventure, fyp, foryou",ourplanet.8,142200,2953,14400,5295
3,19,original sound - Carlos_Eduardo_Espina,,carlos_eduardo_espina,195100,15400,17800,40700
1,2,sonido original - gala souto,@eugemendd,galasouu,6200000,17300,654000,25300
1,4,original sound - Diamond & MOBS,"pranks, family, fun, funnyvideos",vsdiamond7,94900,904,17200,827
1,5,THICK x WAP - carneyval,,notdelaneylee2.0,160100,327,13100,320
1,8,original sound - amari🎧,"pregnant, wife, rich",lionlindaa,72500,338,3109,518
2,4,เสียงต้นฉบับ - nad♡inem - 𓇼,bracelettutorial,yarnivora,2100000,4004,897600,35700
