batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,sunet original - Victor drx99,"makeup, lipgloss, bigfamily, notenoughnelsons, nenfam, viral, paisleenelson",notenoughnelsonsofficial,224200,2214,16300,660
1,1,som original - .,"fyp, foryoupage, relatable, byron2x",byron2x,347300,7608,23700,249
1,2,original sound - KEEMOKAZI,onthisday,keemokazi,298400,1697,31400,1012
1,3,original sound - Disney Parks,"disney, disneyparks, disneyland, superbowl, sblviii, chiefs",disneyparks,132400,483,3567,813
1,4,Hard News - DM Production,"patrickmahomes, chiefs, taylorswift, swifties, riristea, rivetsoro",riristea,217200,304,5026,253
1,5,original sound - Posterised,"jayz, rap, hiphop, raptok, rapper, @lolnetwork",boardroom,471400,2080,19800,3420
1,6,original sound - nurse.johnn,"nursejohnn, nurselife, nursesoftiktok, nursehumor, nursetok, nurseproblems, nursing, nursingstudent, nursingschool, healthcareworker, healthcarehumor, hospitallife, hospitaltiktoks, medicalhumor, medicaltiktok, fyp, foryou",nurse.johnn,631500,2408,26600,14300
1,7,original sound - Football Clips 🔥,"patrickmahomes, chiefs, superbowl",atfootballclips,447600,1737,21600,3144
1,8,original sound - Disney Parks,"disney, disneyparks, disneyworld, epcot, festivalofthearts, figment, plush",disneyparks,31300,179,1368,768
1,9,original sound - Disney Parks,"@pixar, disney, disneyparks, disneyland, disneyresorts, disneylandhotels, pixar",disneyparks,125400,395,6541,1309
1,10,original sound - Disney Parks,"disney, disneyparks, disneyeats, food, popcorn, caramelapple, churro",disneyparks,24900,52,740,46
1,11,original sound - Disney Parks,"sblviii, disneyland, superbowl",disneyparks,76800,392,2444,3352
1,12,original sound - Disney Parks,"disney, disneyparks, disneyland, churro, wishlist, disneyeats, holidays, mintchip, chocolate, gingerbread, disneycastlife",disneyparks,39100,84,1482,311
1,13,original sound - Disney Parks,"@sandra_la562, disney, disneyparks, disneyland, disneycaliforniaadventure, turningred, 4town, lunarnewyear",disneyparks,150200,225,6056,467
1,14,original sound - Disney Parks,"disney, disneyparks, disneyworld, epcot, festivalofthearts, disneyeats, dessert",disneyparks,8906,46,384,70
1,15,From The Start Laufey - chris(ur fav Lauver),"@msmerli, foodporn, food, foodlovers, foodlover, foodieph, foodie, delicious, fyp, tiktokfood, foodtok, recipe, cooking, foodlover, delicious, yummy, abimarquez, desser, tanghulu, fruit, snack",abigailfmarquez,1700000,10100,368500,65400
1,16,original sound - Disney Parks,"disney, disneyparks, disneyworld, tiana, tianasbayouadventure, imagineering, bts, weathervane, nola, princessandthefrog, disneycastlife",disneyparks,71000,239,2029,520
1,17,som original - Royal News Channel,,royalnewschannel,68100,2103,5466,1414
1,18,original sound - Disney Parks,"@shockwavexrhythofficial, holotile, disney, disneyparks, disneycastlife, imagineer, lannysmoot, inventor, vr, virtualreality, technology",disneyparks,395700,2472,24600,7320
1,19,"Creepy piano, ghost story horror ambient：L(1025873) - cowaii - Fear music encyclopedia","greenscreenvideo, 2024, blizzard, chicagoblizzard, fyp, chicagoweather, chicago, freezing",metacowboy,157100,4611,14600,12700
1,20,original sound - Disney Parks,"disney, disneyparks, disneyworld, disneycastlife, wizardsofwaverlyplace, hats, funkyjunkyhat",disneyparks,69500,179,1792,228
1,21,It is a long song with a strong mystery.(1041687) - syummacha,"lanadelrey, musicindustrysecrets, darkhollywood, scary, creepy",grace.mitscherlich,522500,7747,73900,5423
1,22,Work (Originally Performed by Rihanna Ft. Drake) [Instrumental Version] - Hit The Button Karaoke,"sprinklesprinkle, shera, sheraseven, relationship, relationshipadvice, golddigger, richmen, rich, money",sprinklesprinkleclips,855000,4422,41600,19600
1,23,original sound - Carlos_Eduardo_Espina,,carlos_eduardo_espina,110600,4210,7369,8874
1,24,original sound - Andrea,"f, fyp, foryourpage, tiktok, watch, fyp%E3%82%B7, music, singit, timmcgraw, timmcgrawconcert, toby, tobykeith, rememberingtobykeith, fyp, rip, livelikeyouweredying, emotional",andreaaaamooney,33100,578,2275,1872
1,25,original sound - Attorney Pish,"lawyer, law, facts, tips, learn",attorneypish,233200,14700,9834,3832
1,26,Salsa Party 1 - Intermede Music,"vegas, lasvevas",immarcomurillo,744500,8821,40700,51700
1,27,MGK freestyle whos in my top ten machine gun kelly - mgkmagic,"machinegunkelly, mgk, colsonbaker",mgkmagic,30700,401,3338,1233
1,28,sonido original - Chava Pichardo,"toyotahilux, toyota22r, offroad, 4x4, todoterreno, viral",chavapichardoof,47500,502,3031,1234
1,29,original sound - OwnersBox,"nfl, superbowl, chiefs, 49ers",ownersbox,632900,13400,139800,12300
1,30,"Painful, crying piano music with ambient sounds(1292263) - syummacha","truecrime, gypsyrose, gypsyroseblanchard, truecrimecommunity, truecrimeallthetime, crimetok, foryou",crimetimeteatimewithbree,124700,917,6037,871
1,31,Hurts Me (Alone At Prom) - Tory Lanez,", ghd, stylingtips, straightenercurls, flatironcurls, howtocurlhair, haircurltutorial, hairtok, curlingwithastraightener",ghdofficial,387300,815,130800,15000
1,32,Oh No No No Laugh - Sound Effect,"elleking, grandoleopry, nashville, countrymusic, dollyparton, tributeshow, countrymusictiktoks, cancelled, dollyfam, dolly, drunk",jamiek721,88700,5043,5911,8913
1,0,Rio romeo - .𝖒𝖊𝖓'🎧★,"duoplushie, duolingo, languagelearning, emo",duolingo,5900000,167000,528500,109600
1,1,original sound - Logan Miller,,loganmillerx,41900,756,2224,171
1,2,original sound - OFF™,fyp,lelasohna,29300,328,8411,530
1,3,Love You So - The King Khan & BBQ Show,,fosddddooo11,19700,4362,7825,7003
1,4,original sound - rachel,"airpods, airpodshack, fyp, school, highschool, skippingschool, fyp%E3%82%B7, foryou, plumcots, tiktok, viral, greenscreen",plumcots,379400,539,49800,340
1,5,original sound - 🎧🎵,"fy, fyp%E3%82%B7, vairal, xzyabc, foryou, preppy, stanleycup, tiktok, like, follow, goviralgo, thursday, skincare, glowrrcipe, drunkelephant, sephora, watermelon, vanity, preppyaesthetic, preppylifestyle, afternoon, pink",livewgiulia,139500,19700,36900,9754
1,6,original sound - ren ( fan acc ),"capcut, @ptsmash, @okdunkz, @hubxmango, @ae.bases, @pedqrx, @7hanel, @.dilaurentisfx, _edits_tik_fp, edit, _edits_tik_, template, velocity, aftereffects, ae, charlidamelio",.edits_tikfp,99400,1544,46600,429
1,7,Silly Music - Emanuel Kallins & Chieli Minucci,"pregancyprank, pregnantprank, babyprank, babyprank%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, fakepregnant",sharon.jayy,3000000,23300,177100,89200
1,8,original sound - Kmrn Does Memes🫡,"viral, fyp, foryoupage, hola, meme",uglycatfromsing,445400,1550,37900,8492
1,9,original sound - ashley rose,,ashleyroseclips,15400,86,1522,8
1,10,original sound - ᥫ᭡ omspxd,,emmablog0,70200,683,7008,166
2,0,original sound - Athena Peros,,athena.parisss,152900,2019,6366,3448
2,1,original sound - Logan Miller,,loganmillerx,204100,640,12200,222
2,2,original sound - Funny,,baby_ok7,3100000,34800,379700,82000
2,3,Drilla - Opps & Blocks,"tall, family",marietemara4.0,7844,228,1987,19
2,4,sonido original - Alan (Tyler's version),"foryou, pourtoi, frenchtherian, therian, therianfortherian, quadrobist, quadrobicsjump, quadrobics, theriansafeplace, theriotype",marshall.therian,49400,5712,7942,1961
2,5,original sound - han 🫶,"@paigedmeilo, @elfsrc, paigedmeilo, actives, viral, trendy, charli, @charlidamelio",paigedmeilo,551,61,103,19
2,6,original sound - IDK😫,"fyp%E3%82%B7, icespicemunch, icespice, edits, aftereffects, viral, blowthisup",frennazone,22100,0,3716,152
2,7,RICH Yahneofficial house - Yahneofficial Fan Page,"facecard, asmrbarbie, asmr, asmrglue, mansion, sold, @krystaltherealtor_",yahneofficial,618700,2700,46200,2142
2,8,original sound - Jay,,diamantblazi,18500,443,1944,263
2,9,original sound - Tammylouiseee,"safe, hotel, mirrors, fyp, genius, viral, foryoupage, tiktok, lunch, hacks, dinner, hacksoflife, cookinghacks, foodcontent, foryourpage, foodlovers, foryou",tammylouiseee,561200,18300,136900,52700
2,10,original sound - Little Poppy,"fyp, skit",little.princess.poppy,18900,62,2883,152
2,11,original sound - Gloomy pal Pou 👽,,gloomypou,2800000,26400,294200,119800
2,12,Shes homeless - ⭐️,"gtag, virtualreality, vr, gorillatag, gt, gtagvr, irish, ireland, plush, lemming, plushie, gtagplush",eire..vr,1043,198,346,42
2,13,som original - Tal pai tal filho,,babyjoaomiguel07,2400000,36000,177700,175400
2,14,Cha Cha - ZEDDY WILL,"cuteoutfits, powerpuffsgirls, powerpuffdunks, blackgirlsoutfit",razzi_boo,4896,244,755,24
2,15,Ick - Alt Ending - Lay Bankz,"hegavemetheew, makeuplover, trendingsound",krissleos,99700,1131,10100,666
2,16,original sound - Kendalle Dabrat,"fyp, plane",bracefacekendalle,405400,3455,45900,1291
2,17,original sound - Brooke 👩🏼‍🎤,"@ayetaetae_, @sgc_von",nadeshaig,74400,374,6856,221
2,18,original sound - Banana360VR,"capcut, gtag, fyp, gorillatag, vr, beachmap, 2024",banana360_vr,35300,10600,8712,880
2,19,tokold on all plats - kold ⛥,"moneyspread, rich, joke, nohatejustlove, scammer",_ufpl_,150200,592,9117,580
2,20,Coffee Shop Bop - Sped Up Version - Sarah Maddack,,solar_dollar,108200,426,8392,134
2,21,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound","conspiracy, horror, theory, horrorstory",horroriginz,56800,12800,10400,17100
2,22,original sound - 🎀Zoelovespiper🎀,"@piperrockelle, @lovealwayspiper, piperrockelle, piper, fyp, newsquadmember, ziper",zoelovespiper,8958,71,1171,15
2,23,original sound - Luminance Medical,"fyp, foryou, foryoupage, fyp%E3%82%B7, viral, fypage, fyp%E3%82%B7%E3%82%9Aviral, popular, surprise, tiktokmademebuyit, xybca, lifehacks, redlight",luminancered,392500,7607,55800,4387
3,0,original sound - SpotifySongs,"foryoupage, fyp, xyzbca, viral, trending, fyp",absolutehumanbeing,101600,11100,16900,6146
3,1,original sound - Slim 199x,,hannahbahng,2200000,18300,157100,7658
3,2,THE CATFISH ANTHEM - GeorgeMasonTV,,annamcnulty,255900,2760,13400,350
3,3,Bongos (feat. Megan Thee Stallion) - Cardi B,"@sophieraiin, @summerxiriss",theaishahsofey,260200,1079,50900,1893
3,4,الصوت الأصلي - MR BLUE,"stitch, stitchlover, halloween, christmas, tiktok, foryou, explore, collectionstitch, stitchstuff, liloandstitch, stitchandangel, ohana, disney, edits, artdigital, edit",mr.blue.heart,47400,4147,8491,274
3,5,original sound - Dayquan & Arianna,"prankonboyfriend, piercingprank, fakenippiercing",dayandari,219900,642,14900,969
3,6,original sound - Mama G,,mamag50_6,7600000,17200,636100,23800
3,7,original sound - chunkymonkeyvr🐵🍂🤎🍦,"gorilliatag, deppresi%C3%B8n",chunkymonkeyvr__,2719,1397,467,40
3,8,Hit The Road Jack - Ray Charles,,florianmacek,133900,910,12500,1150
3,9,original sound - Bl6nd1e,"couplegoals, couples, relationship, fyp",aemilst,367700,1558,40800,2773
3,10,original sound - songs.7483,,notmalyciaa,333200,663,43900,2529
3,11,UH THANKS FOR USING MY SOUND - ☆ Clyde / Stellan ☆,,vera.jrr,238300,11000,23300,876
3,12,Rûn Râbbît x Dârk Mâttêr - Tcezy Second,"fyp, xyzbca, viral, fyp%E3%82%B7, foryoupage",little.curiosity,844100,4786,64500,1862
3,13,original sound - Hazel and Capri,,hazelandcapriofficial,121100,954,11100,356
3,14,tumblr girls - ✿,,mholbeck20,377500,1507,24000,1692
3,15,original sound - Jax,"roblox, robloxfunny, robloxmicup, micup, micuproblox, robloxian, robloxian, robloxfyp, funnyroblox, funroblox, funnymomentsroblox, robloxmeme, robloxfunnymoments, robloxtroll, robloxtrolling, robloxtiktok, robloxvoicechat, robloxvr, robloxvrfun, robloxfunnymoments",anticlimaxjax,304800,4365,68800,2294
3,16,original sound - Alvardo,"fyp%E3%82%B7, foryou, movieclips, funny",alvardo.nb,199800,356,19700,496
3,17,original sound - Gloomy pal Pou 👽,pou,gloomypou,694600,7359,71500,29300
3,18,triggered Jhené Aiko - laurynmaree_,miyanevaeh,themiyanevaeh,108700,482,10900,131
3,19,original sound - Jonathan “JZ” Zambrano,"fyp, parati, foryou, foryoupage, hispanictiktok, comedy, mexicantiktok, hispanicmemes, mexicanlife, skit, latinostiktok, mexico, relatable, mexicanmemes, hispanicsbelike",jzgarcia,469800,4751,70900,8904
3,20,original sound - Lustra Clear,"randomfacts, satisfyingvideos, viral, fyp",lustraclear,260100,52200,31800,156500
3,21,Bordss ganii - yaa.its_romel,,mallariangela,1300000,9095,78700,3221
3,22,original sound - KhianKB,"badpeoplescardgame, dycegamespartner, edno, khiankb, comedy, funny",khian.kb,336100,1099,35800,4303
3,23,Obsessed - 𝐒𝐏𝐎𝐓𝐈𝐅𝐘,,b.e.n_rl,129400,5602,19700,2489
3,24,original sound - 𝚂𝙿𝙾𝚃𝙸𝙵𝚈 🎧🎶,"gorillatag, followback, 40k",comet_vr,2648,956,670,110
3,25,son original - 💐𝐵🪐,,harperzilmer4,562900,3158,34600,1900
3,26,original sound - Weirdo,"foryoupage, foryou, fyp, funny, comedy",weirdow0rld,161900,1560,29900,2226
3,27,this feeling - Øneheart,"obabubba, fouryoupage, viral, xyzbca",obabubba2,42200,221,5816,128
4,0,original sound - 🎀Zoelovespiper🎀,"@piperrockelle, piperrockelle, piper, fyp",zoelovespiper,18600,64,1391,2
4,1,sticky rice - raisin,@sophieraiin,theaishahsofey,152500,603,28200,1303
4,2,Lovin On Me - Jack Harlow,"@i_am_the_boss7, fidget, fyp, galaxyball, satysfying, foryoupage",galaxymoonball_,28000,9900,2796,166
4,3,original sound - mya ★,"piperrockelle, piperrockellebby, piperrockelleedit, piperrockelleedits, gavinmagnus, gavinmagnusedit, pavin, pavinedits, edit, fyp, foryou, foryoupage",pipersluvas,117200,822,12800,965
