batch,index,music,hashtag,author,likes,comments,shares,saves
1,1,sunet original - Victor drx99,"makeup, lipgloss, bigfamily, notenoughnelsons, nenfam, viral, paisleenelson",notenoughnelsonsofficial,222400,2216,16100,657
1,2,original sound - Zander Silva,"capcut, fyp, fyppppppppppppppppppppppp, fyppp, fyp%E3%82%B7, fypage, fyp%E3%82%B7%E3%82%9Aviral, fypage, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnytiktok",funnny_for_you,1100000,12400,187900,79800
1,4,World A Music - Ini Kamoze,,coral_rafa,6200000,93000,359200,126500
1,6,original sound - CURRENT TAPPER😂,"@iampodoski1, fyp, goviralgo, therealemipato, funnyvideo, tiktokindia, tappingcurrent, trend, fypage, funnyvideos",therealemipato__,24200,63,1562,139
1,11,YourRage sound - Dominator❤️✝️,"couplecomedy, couple, couplegoals, quincieandzach",quincieandzach,375900,1595,28200,19900
2,3,Dream Away - Ramol,rottweiler,nala_the_needy_rottie,2000000,28800,142200,12300
2,4,World A Music - Ini Kamoze,,coral_rafa,6200000,93000,359200,126500
2,6,original sound - CURRENT TAPPER😂,"@iampodoski1, fyp, goviralgo, therealemipato, funnyvideo, tiktokindia, tappingcurrent, trend, fypage, funnyvideos",therealemipato__,24200,63,1563,139
3,2,original sound - Zander Silva,"capcut, fyp, fyppppppppppppppppppppppp, fyppp, fyp%E3%82%B7, fypage, fyp%E3%82%B7%E3%82%9Aviral, fypage, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnytiktok",funnny_for_you,1100000,12400,187900,79800
3,5,original sound - AGGAYUCITA<3,,aggayucita,2200000,16900,249300,42900
3,8,original sound - Chrisrvideos,"foryourpage, fyp, fyp, viral, meme, comedy, humor, viral, pati",chrisrvideos_,578900,2724,15100,5353
3,10,original sound - KC,"northwest, kimkardashian, kardashians, fyp",kardahiansclips,1600000,6770,69200,11700
3,11,YourRage sound - Dominator❤️✝️,"couplecomedy, couple, couplegoals, quincieandzach",quincieandzach,375900,1595,28200,19900
4,0,original sound - active <3,fyp%E3%82%B7,tina_042,344300,4087,18900,943
4,3,Dream Away - Ramol,rottweiler,nala_the_needy_rottie,2000000,28800,142200,12300
4,4,World A Music - Ini Kamoze,,coral_rafa,6200000,93000,359200,126500
4,6,original sound - CURRENT TAPPER😂,"@iampodoski1, fyp, goviralgo, therealemipato, funnyvideo, tiktokindia, tappingcurrent, trend, fypage, funnyvideos",therealemipato__,24200,63,1562,139
4,8,original sound - Chrisrvideos,"foryourpage, fyp, fyp, viral, meme, comedy, humor, viral, pati",chrisrvideos_,578900,2724,15100,5353
4,11,YourRage sound - Dominator❤️✝️,"couplecomedy, couple, couplegoals, quincieandzach",quincieandzach,375900,1595,28200,19900
5,2,original sound - Zander Silva,"capcut, fyp, fyppppppppppppppppppppppp, fyppp, fyp%E3%82%B7, fypage, fyp%E3%82%B7%E3%82%9Aviral, fypage, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnyvideos%F0%9F%98%82%F0%9F%98%82%F0%9F%98%82, funnytiktok",funnny_for_you,1100000,12400,187900,79800
5,3,Dream Away - Ramol,rottweiler,nala_the_needy_rottie,2000000,28800,142200,12300
5,6,original sound - CURRENT TAPPER😂,"@iampodoski1, fyp, goviralgo, therealemipato, funnyvideo, tiktokindia, tappingcurrent, trend, fypage, funnyvideos",therealemipato__,24200,63,1563,139
5,7,real - blizz △,"runningaway, vent, mentalhealth, mentalhealthawareness, mentalhealthmatters, recovery, mentallyunstable, emotionaldamage, emotionallyunstable, emotionallyunavailaible, runningawayfromhome, fy, fyp, fyp%E3%82%B7",stellisaurus,523000,1613,63400,1237
5,8,original sound - Chrisrvideos,"foryourpage, fyp, fyp, viral, meme, comedy, humor, viral, pati",chrisrvideos_,578900,2724,15100,5353
5,9,original sound - nurse.johnn,"nursejohnn, nurselife, nursesoftiktok, nursehumor, nursetok, nurseproblems, nursing, nursingstudent, nursingschool, healthcareworker, healthcarehumor, hospitallife, hospitaltiktoks, medicalhumor, medicaltiktok, fyp, foryou",nurse.johnn,3400000,8393,181100,43000
5,11,YourRage sound - Dominator❤️✝️,"couplecomedy, couple, couplegoals, quincieandzach",quincieandzach,375900,1595,28200,19900
1,4,full song on soundcloud - <3,"twomomfamily, twomomssquad, momandmommy, babyboy, boymoms, foryoupage, fyp, lgbtcouple, gaytiktok, wlw, wlwtiktok, wlwcouple, lesbiansoftiktok, tiktoklesbians, ivf, ivfjourney",alexandwhitney,1000000,5535,74300,17500
1,6,original sound - Tray2keezy,"fyp, viral, personality",2keezy,2400000,6537,229500,9408
1,7,original sound - Go Fetch,"@die4toot, doglove, doganxiety, blinddog, deafdog, cutedog, clingydog",gofetch,2500000,35400,133700,132100
1,8,original sound - Jack Doherty,"@mckinleyrichardson, @ashleyroseclips, jackdoherty",jackdoherty,34100,600,2453,76
2,1,Present - Lloyd Vaan,,imboreddputa,444700,991,21000,1111
2,4,full song on soundcloud - <3,"twomomfamily, twomomssquad, momandmommy, babyboy, boymoms, foryoupage, fyp, lgbtcouple, gaytiktok, wlw, wlwtiktok, wlwcouple, lesbiansoftiktok, tiktoklesbians, ivf, ivfjourney",alexandwhitney,1000000,5535,74300,17500
2,5,original sound - 승빈Seungbin,,hwangseungbin29,2700000,9588,125700,31700
2,7,original sound - Go Fetch,"@die4toot, doglove, doganxiety, blinddog, deafdog, cutedog, clingydog",gofetch,2500000,35400,133700,132100
2,8,original sound - Jack Doherty,"@mckinleyrichardson, @ashleyroseclips, jackdoherty",jackdoherty,34100,600,2454,76
2,10,original sound - Carriejune,,misscarriejune,234300,2457,14800,3600
2,11,som original - ⓚⓐⓘⓚ,"fyp, mewing, funny, relatable, him",buggysbestbitch,3100000,15000,165700,10700
3,0,original sound - Ben,"foryou, rizz, fyp",benazzzouzz,54800,519,6676,511
3,2,original sound - m.carter15,,m.carter15,2200000,25600,124900,87100
3,3,original sound - NaomiHearts,"relatable, plussize, foru, plussizeedition, funny, comedy",naomiheartsxo,537200,8149,41300,18400
3,5,original sound - 승빈Seungbin,,hwangseungbin29,2700000,9588,125700,31700
3,7,original sound - Go Fetch,"@die4toot, doglove, doganxiety, blinddog, deafdog, cutedog, clingydog",gofetch,2500000,35400,133700,132100
3,10,original sound - Carriejune,,misscarriejune,234300,2457,14800,3600
4,6,original sound - Tray2keezy,"fyp, viral, personality",2keezy,2400000,6537,229500,9408
4,9,original sound - Damalos,gracino,gracino___,512500,6918,26300,3026
4,10,original sound - Carriejune,,misscarriejune,234300,2457,14800,3600
5,0,original sound - Ben,"foryou, rizz, fyp",benazzzouzz,54800,519,6677,511
5,4,full song on soundcloud - <3,"twomomfamily, twomomssquad, momandmommy, babyboy, boymoms, foryoupage, fyp, lgbtcouple, gaytiktok, wlw, wlwtiktok, wlwcouple, lesbiansoftiktok, tiktoklesbians, ivf, ivfjourney",alexandwhitney,1000000,5535,74300,17500
5,5,original sound - 승빈Seungbin,,hwangseungbin29,2700000,9588,125700,31700
5,6,original sound - Tray2keezy,"fyp, viral, personality",2keezy,2400000,6537,229500,9408
1,0,original sound - Kervo.dolo,"fyp, foryoupage",kervo.dolo,6200000,43100,573200,126400
1,1,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,ladykaylive,lady.kay_,34200,20400,4524,10200
1,2,original sound - AGGAYUCITA<3,@nicolequeen17,aggayucita,345500,4785,62900,7971
1,4,original sound - The Relationship Hub,"viral, couple, fyp",isaacandandrea9,185400,712,10500,1086
1,10,original sound - Jaylin & Makayla💕,,makayla.doma.galski,184700,1558,8996,404
2,0,original sound - Kervo.dolo,"fyp, foryoupage",kervo.dolo,6200000,43100,573200,126400
2,1,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,ladykaylive,lady.kay_,34200,20400,4525,10200
2,2,original sound - AGGAYUCITA<3,@nicolequeen17,aggayucita,345500,4785,62900,7971
2,3,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"foryourpage, fyp, viralvideo",callme_manny,4400000,16500,614800,62600
2,5,original sound - Lorena Abreu,"dora, cosplay, ax, fyp, doracosplay, dominicandora, dorarheexplorer, funny, dominicana, rd, platanopower, stunts, stuntdouble, calisthenics, parkour, freerunning, explorepage, trending, sctop10, viralvideos, nyc, backflip, comiccon, lacomiccon",lorenaparkour,2200000,18200,368100,66100
2,7,оригинальный звук - scar1exa,,awkspew.roo2,694600,3686,58900,13000
2,8,original sound - BAYYY,,baylen.dupree,163100,3326,8711,16100
2,9,original sound - EX7STENCE™,"fyp, qrxcba",qrxcba,5500000,68900,457800,77500
2,10,original sound - Jaylin & Makayla💕,,makayla.doma.galski,184700,1558,8997,404
3,1,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,ladykaylive,lady.kay_,34200,20400,4524,10200
3,6,original sound - Mo’s Barbers,"barber, hair, fyp, viral",mosbarbers.one,233900,2181,13900,533
3,7,оригинальный звук - scar1exa,,awkspew.roo2,694600,3686,58900,13000
3,8,original sound - BAYYY,,baylen.dupree,163100,3326,8712,16100
3,9,original sound - EX7STENCE™,"fyp, qrxcba",qrxcba,5500000,68900,457800,77500
3,10,original sound - Jaylin & Makayla💕,,makayla.doma.galski,184700,1558,8996,404
4,0,original sound - Kervo.dolo,"fyp, foryoupage",kervo.dolo,6200000,43100,573200,126400
4,2,original sound - AGGAYUCITA<3,@nicolequeen17,aggayucita,345500,4785,62900,7971
