batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - FaeChautto,"fyp, foryou, live, gaming, fortnite",faechautto,32400,151,3154,50
1,1,original sound - South . 💞💞,"fyp, viral",ybn_.niyah,678100,7116,78900,5652
1,4,Moot for moot - jjfroshcomedy,"mootanyone, fyppppppppppppppppppppppp",promisegym,67400,23400,6970,20200
1,6,original sound - ice spice,"seeothersodas, ad",icespicee,149300,987,9329,488
1,9,original sound - Cameron Roh,fyp,cameronrohpovs,1200000,15800,171300,14500
2,0,original sound - FaeChautto,"fyp, foryou, live, gaming, fortnite",faechautto,32400,151,3155,50
2,3,original sound - BAYYY,tourettesawareness,baylen.dupree,1300000,71200,59400,30100
2,5,original sound - byisabelsanchez,"latinamotherinlaw, couples, viraldress",byisabelsanchez,9600000,24300,430400,89100
2,8,Made for me remix - djrunit954,"@danielaagui1ar, @reginamochii, bestfriend, besties, friendshipgoals",reginandaniela_,6651,207,1245,82
2,9,original sound - Cameron Roh,fyp,cameronrohpovs,1200000,15800,171300,14500
3,1,original sound - South . 💞💞,"fyp, viral",ybn_.niyah,678100,7116,78900,5652
3,2,original sound - ABKYS,,aubreykeeyyysss,30300,1336,1116,118
3,4,Moot for moot - jjfroshcomedy,"mootanyone, fyppppppppppppppppppppppp",promisegym,67400,23400,6971,20200
3,5,original sound - byisabelsanchez,"latinamotherinlaw, couples, viraldress",byisabelsanchez,9600000,24300,430400,89100
3,6,original sound - ice spice,"seeothersodas, ad",icespicee,149300,987,9330,488
3,9,original sound - Cameron Roh,fyp,cameronrohpovs,1200000,15800,171300,14500
3,10,Cintureo - Remix - jey one & Yoan Retro,"xyzbca, %F0%9F%87%A9%F0%9F%87%B4, parati, fyp%E3%82%B7",xx_cqv,848400,11500,92500,73900
4,0,original sound - FaeChautto,"fyp, foryou, live, gaming, fortnite",faechautto,32400,151,3154,50
4,1,original sound - South . 💞💞,"fyp, viral",ybn_.niyah,678100,7116,78900,5652
4,3,original sound - BAYYY,tourettesawareness,baylen.dupree,1300000,71200,59400,30100
4,4,Moot for moot - jjfroshcomedy,"mootanyone, fyppppppppppppppppppppppp",promisegym,67400,23400,6970,20200
4,7,sonido original - Kenmer Kenia,"noviosdetiktok, novios, pareja, pelona",_kenmer,1200000,6568,60300,12600
4,9,original sound - Cameron Roh,fyp,cameronrohpovs,1200000,15800,171300,14500
4,10,Cintureo - Remix - jey one & Yoan Retro,"xyzbca, %F0%9F%87%A9%F0%9F%87%B4, parati, fyp%E3%82%B7",xx_cqv,848400,11500,92500,73900
5,1,original sound - South . 💞💞,"fyp, viral",ybn_.niyah,678100,7116,78900,5652
5,3,original sound - BAYYY,tourettesawareness,baylen.dupree,1300000,71200,59400,30100
5,5,original sound - byisabelsanchez,"latinamotherinlaw, couples, viraldress",byisabelsanchez,9600000,24300,430400,89100
5,6,original sound - ice spice,"seeothersodas, ad",icespicee,149300,987,9329,488
5,9,original sound - Cameron Roh,fyp,cameronrohpovs,1200000,15800,171300,14500
5,10,Cintureo - Remix - jey one & Yoan Retro,"xyzbca, %F0%9F%87%A9%F0%9F%87%B4, parati, fyp%E3%82%B7",xx_cqv,848400,11500,92500,73900
1,3,original sound - Kristy Sarah,"heels, testingheels",kristy.sarah,5100000,30300,213200,67000
1,6,original sound - JAYLLNN,coffee,realjayllnn,181500,1577,12700,2092
1,8,nhạc nền - ㅤㅤㅤㅤㅤㅤㅤㅤ,,zhuhhsh,1600000,15100,139900,69200
1,9,original sound - TomerLawton,,lawton_live,2822,27,215,3
1,10,Bongos (feat. Megan Thee Stallion) - Cardi B,"@sophieraiin, @summerxiriss",theaishahsofey,258200,1010,50200,1866
2,2,original sound - ✝️,,christian.chronicals,757300,40000,75300,5620
2,5,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,350800,2925,27800,9834
2,7,original sound - ✨Delilah✨,"@thaatbishlilyy, @badbishlily, @ksmartyr, capcut, fyp",live_laugh_luv.lio,51,1,12,0
3,1,autumn leaves - aetoul,"@trxlyaron, fyp, asianinasuit",anasianinasuit,103000,3756,15600,5607
3,2,original sound - ✝️,,christian.chronicals,757300,40000,75300,5620
3,5,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,350800,2925,27800,9834
3,7,original sound - ✨Delilah✨,"@thaatbishlilyy, @badbishlily, @ksmartyr, capcut, fyp",live_laugh_luv.lio,51,1,13,0
3,9,original sound - TomerLawton,,lawton_live,2822,27,216,3
3,11,original sound - moose,arab,moosenyc,4600000,25300,330000,34100
4,3,original sound - Kristy Sarah,"heels, testingheels",kristy.sarah,5100000,30300,213200,67000
4,5,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,350800,2925,27800,9834
4,6,original sound - JAYLLNN,coffee,realjayllnn,181500,1577,12700,2092
4,7,original sound - ✨Delilah✨,"@thaatbishlilyy, @badbishlily, @ksmartyr, capcut, fyp",live_laugh_luv.lio,51,1,12,0
4,8,nhạc nền - ㅤㅤㅤㅤㅤㅤㅤㅤ,,zhuhhsh,1600000,15100,139900,69200
4,9,original sound - TomerLawton,,lawton_live,2822,27,215,3
4,10,Bongos (feat. Megan Thee Stallion) - Cardi B,"@sophieraiin, @summerxiriss",theaishahsofey,258200,1010,50200,1866
4,11,original sound - moose,arab,moosenyc,4600000,25300,330000,34100
5,0,оригинальный звук - KARISHA,,hafizova.13,89800,251,4528,520
5,2,original sound - ✝️,,christian.chronicals,757300,40000,75300,5620
5,5,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,350800,2925,27800,9834
5,7,original sound - ✨Delilah✨,"@thaatbishlilyy, @badbishlily, @ksmartyr, capcut, fyp",live_laugh_luv.lio,51,1,13,0
5,9,original sound - TomerLawton,,lawton_live,2822,27,216,3
5,10,Bongos (feat. Megan Thee Stallion) - Cardi B,"@sophieraiin, @summerxiriss",theaishahsofey,258200,1010,50200,1866
1,4,original sound - 703,"fyp, funny, relatable",703.naz,1500000,3949,192900,18700
1,5,original sound - Jack Doherty,"@mckinleyrichardson, jackdoherty",jackdoherty,23700,770,2188,85
1,6,Chopin Nocturne No. 2 Piano Mono - moshimo sound design,"foodchallenge, rawmeat, fyp, viral, mrbeast, ishowspeed, adinross",paulylong,98600,1150,8434,2252
1,7,original sound - emmaifeanyi-GrwHost,emmaifeanyi,emmaifeanyi_grwhost,22900,10100,1688,9736
1,8,MISS MISS WESTY - yeezyupdates,"grwm, matchingoutfits, mommyandme, fyp%E3%82%B7",estxefania,298300,1351,19100,736
1,9,original sound - Omer Majid,,omermajidshorts,1400000,11700,85900,7053
2,2,INJURY RELIEF CHIROPRACTIC SOUTH FLORIDA - Dr. Remix,,dr.remix,810900,5482,305300,16800
2,8,MISS MISS WESTY - yeezyupdates,"grwm, matchingoutfits, mommyandme, fyp%E3%82%B7",estxefania,298300,1351,19100,736
2,9,original sound - Omer Majid,,omermajidshorts,1400000,11700,85900,7053
2,10,Bro this so old lol - ㅤ,"@bbelllav_, 6foot10, 4foot8, fyp, talltok, heightdifference",dla_fam,318100,4116,17500,4282
3,0,original sound - Shlatfish,,shlatfish,3800000,34500,576100,61800
3,2,INJURY RELIEF CHIROPRACTIC SOUTH FLORIDA - Dr. Remix,,dr.remix,810900,5482,305300,16800
3,4,original sound - 703,"fyp, funny, relatable",703.naz,1500000,3949,192900,18700
3,6,Chopin Nocturne No. 2 Piano Mono - moshimo sound design,"foodchallenge, rawmeat, fyp, viral, mrbeast, ishowspeed, adinross",paulylong,98600,1150,8435,2252
3,7,original sound - emmaifeanyi-GrwHost,emmaifeanyi,emmaifeanyi_grwhost,22900,10100,1689,9736
3,9,original sound - Omer Majid,,omermajidshorts,1400000,11700,85900,7053
3,10,Bro this so old lol - ㅤ,"@bbelllav_, 6foot10, 4foot8, fyp, talltok, heightdifference",dla_fam,318100,4116,17500,4282
4,1,original sound - haleyybaylee,,mmmjoemele,3700000,27300,403900,46800
4,2,INJURY RELIEF CHIROPRACTIC SOUTH FLORIDA - Dr. Remix,,dr.remix,810900,5482,305300,16800
4,4,original sound - 703,"fyp, funny, relatable",703.naz,1500000,3949,192900,18700
4,7,original sound - emmaifeanyi-GrwHost,emmaifeanyi,emmaifeanyi_grwhost,22900,10100,1688,9736
4,8,MISS MISS WESTY - yeezyupdates,"grwm, matchingoutfits, mommyandme, fyp%E3%82%B7",estxefania,298300,1351,19100,736
4,10,Bro this so old lol - ㅤ,"@bbelllav_, 6foot10, 4foot8, fyp, talltok, heightdifference",dla_fam,318100,4116,17500,4282
5,1,original sound - haleyybaylee,,mmmjoemele,3700000,27300,403900,46800
5,2,INJURY RELIEF CHIROPRACTIC SOUTH FLORIDA - Dr. Remix,,dr.remix,810900,5482,305300,16800
5,5,original sound - Jack Doherty,"@mckinleyrichardson, jackdoherty",jackdoherty,23700,770,2189,85
5,7,original sound - emmaifeanyi-GrwHost,emmaifeanyi,emmaifeanyi_grwhost,22900,10100,1689,9736
5,8,MISS MISS WESTY - yeezyupdates,"grwm, matchingoutfits, mommyandme, fyp%E3%82%B7",estxefania,298300,1351,19100,736
5,10,Bro this so old lol - ㅤ,"@bbelllav_, 6foot10, 4foot8, fyp, talltok, heightdifference",dla_fam,318100,4116,17500,4282
1,0,O PARTY SUGARHILL KEEM VERSE BASS BOOSTED - 🗣️🗣️,"roblox, sugarhillkeem, hoodgame, fyp, robloxnyc, robloxhood, robloxstory, robloxhoodgame, robloxkid, robloxgames, dahood, robloxgamestoplay, robanger, hoodgamesroblox",undeadbusiness,92200,1247,20400,2969
1,1,original sound - JAYLLNN,@iamcardib,realjayllnn,248500,2644,18900,2166
1,2,original sound - Cey&Jai❤️,,itsceyandjai,350200,823,17200,1191
1,5,original sound - daisysdays,"fyp, fyp%E3%82%B7, foryou, koy, emo, princess, goodgirl, police, chickfila, bffs",koy.rose,899700,1704,74000,3356
1,7,original sound - Kelvin Goodnews,"storytime, fyp, @promise_efe_, @gen_tuu1",kelvin_goodnews_,230700,2344,7190,581
2,2,original sound - Cey&Jai❤️,,itsceyandjai,350200,823,17200,1191
2,3,original sound - Scarletvas,,scarletvas,14300,46,807,13
2,4,original sound - Logan Miller,,loganmillerx,41800,749,2204,169
2,8,original sound - Kevin Silberman,"fyp, teachersoftiktok, nappingclass",silb0017,318500,0,24300,1985
3,0,O PARTY SUGARHILL KEEM VERSE BASS BOOSTED - 🗣️🗣️,"roblox, sugarhillkeem, hoodgame, fyp, robloxnyc, robloxhood, robloxstory, robloxhoodgame, robloxkid, robloxgames, dahood, robloxgamestoplay, robanger, hoodgamesroblox",undeadbusiness,92200,1247,20400,2969
3,1,original sound - JAYLLNN,@iamcardib,realjayllnn,248500,2644,18900,2166
3,5,original sound - daisysdays,"fyp, fyp%E3%82%B7, foryou, koy, emo, princess, goodgirl, police, chickfila, bffs",koy.rose,899700,1704,74000,3356
3,6,оригинальный звук - ㅤㅤㅤㅤㅤㅤㅤ,"@showtimebaba, @yohan_lbt, diamantblazi, seckoff, fyp, foryou, dunk, bball, basketball, trio, challenge, viral, trend, florida, usa, floridabasketball, usabasketball",diamantblazi,1900000,9541,146900,8850
3,7,original sound - Kelvin Goodnews,"storytime, fyp, @promise_efe_, @gen_tuu1",kelvin_goodnews_,230700,2344,7191,581
3,8,original sound - Kevin Silberman,"fyp, teachersoftiktok, nappingclass",silb0017,318500,0,24300,1985
3,9,You - Petit Biscuit,,savannahraedemers,1100000,7239,92900,18400
4,0,O PARTY SUGARHILL KEEM VERSE BASS BOOSTED - 🗣️🗣️,"roblox, sugarhillkeem, hoodgame, fyp, robloxnyc, robloxhood, robloxstory, robloxhoodgame, robloxkid, robloxgames, dahood, robloxgamestoplay, robanger, hoodgamesroblox",undeadbusiness,92200,1247,20400,2969
4,1,original sound - JAYLLNN,@iamcardib,realjayllnn,248500,2644,18900,2166
4,2,original sound - Cey&Jai❤️,,itsceyandjai,350200,823,17200,1191
4,4,original sound - Logan Miller,,loganmillerx,41800,749,2205,169
4,7,original sound - Kelvin Goodnews,"storytime, fyp, @promise_efe_, @gen_tuu1",kelvin_goodnews_,230700,2344,7190,581
4,10,original sound - Mia Ariannaa,"fyp, babiesoftiktok, babyboy, toddlersoftiktok, toddlers, babyfever, babytok, pov, babylove, toddlersbelike",mia.ariannaa,122000,1738,6203,1516
5,0,O PARTY SUGARHILL KEEM VERSE BASS BOOSTED - 🗣️🗣️,"roblox, sugarhillkeem, hoodgame, fyp, robloxnyc, robloxhood, robloxstory, robloxhoodgame, robloxkid, robloxgames, dahood, robloxgamestoplay, robanger, hoodgamesroblox",undeadbusiness,92200,1247,20400,2969
5,1,original sound - JAYLLNN,@iamcardib,realjayllnn,248500,2644,18900,2166
5,2,original sound - Cey&Jai❤️,,itsceyandjai,350200,823,17200,1191
5,6,оригинальный звук - ㅤㅤㅤㅤㅤㅤㅤ,"@showtimebaba, @yohan_lbt, diamantblazi, seckoff, fyp, foryou, dunk, bball, basketball, trio, challenge, viral, trend, florida, usa, floridabasketball, usabasketball",diamantblazi,1900000,9541,146900,8850
5,7,original sound - Kelvin Goodnews,"storytime, fyp, @promise_efe_, @gen_tuu1",kelvin_goodnews_,230700,2344,7191,581
5,8,original sound - Kevin Silberman,"fyp, teachersoftiktok, nappingclass",silb0017,318500,0,24300,1985
5,9,You - Petit Biscuit,,savannahraedemers,1100000,7239,92900,18400
5,10,original sound - Mia Ariannaa,"fyp, babiesoftiktok, babyboy, toddlersoftiktok, toddlers, babyfever, babytok, pov, babylove, toddlersbelike",mia.ariannaa,122000,1738,6204,1516
1,1,original sound - mem,"apseminar, psa, lungvslife",mem_mullins,2000000,7438,146500,14400
1,2,original sound - Brent Rivera,,brentrivera,975900,6644,51500,20900
1,4,nhạc nền - kax32476qxs,"beutifulgirl, game, fyp, foryou",kax32476qxs,4900000,17700,189500,91000
1,5,original sound - Cj So Cool,"fyp, fy",therealcjsocool29,925300,10300,75600,14300
1,7,original sound - Andie Elle,,xxandieelle,14500,111,1736,25
1,8,Shotta Flow 7 - NLE Choppa,"fyp, swagboyq",swagboyq,438200,1958,27000,2273
1,9,original sound - Dr. Remix,"chiropractic, chiropractor, satisfying, asmr, foryou, fyp, catsoftiktok, catlover, cattok",dr.remix,5800000,22600,368100,106200
2,1,original sound - mem,"apseminar, psa, lungvslife",mem_mullins,2000000,7438,146500,14400
2,2,original sound - Brent Rivera,,brentrivera,975900,6644,51500,20900
2,4,nhạc nền - kax32476qxs,"beutifulgirl, game, fyp, foryou",kax32476qxs,4900000,17700,189500,91000
2,6,son original - massymoussi,"@nursejuice, anesthesia, hospital, son, high, funny, goviral, viral",wannaft_banana,147900,982,26200,3203
2,9,original sound - Dr. Remix,"chiropractic, chiropractor, satisfying, asmr, foryou, fyp, catsoftiktok, catlover, cattok",dr.remix,5800000,22600,368100,106200
3,0,original sound - Marrkadams,comedy,marrkadams,99800,831,11700,759
3,2,original sound - Brent Rivera,,brentrivera,975900,6644,51500,20900
3,4,nhạc nền - kax32476qxs,"beutifulgirl, game, fyp, foryou",kax32476qxs,4900000,17700,189500,91000
3,6,son original - massymoussi,"@nursejuice, anesthesia, hospital, son, high, funny, goviral, viral",wannaft_banana,147900,982,26200,3203
3,8,Shotta Flow 7 - NLE Choppa,"fyp, swagboyq",swagboyq,438200,1958,27000,2273
3,10,original sound - Kervo.dolo,,kervo.dolo,2000000,16600,206900,43800
4,0,original sound - Marrkadams,comedy,marrkadams,99800,831,11700,759
4,1,original sound - mem,"apseminar, psa, lungvslife",mem_mullins,2000000,7438,146500,14400
4,3,sonido original e - Nahu,"cod, callofduty, mw3",hanslowct,716900,4960,94800,28900
4,4,nhạc nền - kax32476qxs,"beutifulgirl, game, fyp, foryou",kax32476qxs,4900000,17700,189500,91000
4,5,original sound - Cj So Cool,"fyp, fy",therealcjsocool29,925300,10300,75600,14300
4,9,original sound - Dr. Remix,"chiropractic, chiropractor, satisfying, asmr, foryou, fyp, catsoftiktok, catlover, cattok",dr.remix,5800000,22600,368100,106200
4,10,original sound - Kervo.dolo,,kervo.dolo,2000000,16600,206900,43800
5,0,original sound - Marrkadams,comedy,marrkadams,99800,831,11700,759
5,1,original sound - mem,"apseminar, psa, lungvslife",mem_mullins,2000000,7438,146500,14400
5,2,original sound - Brent Rivera,,brentrivera,975900,6644,51500,20900
5,4,nhạc nền - kax32476qxs,"beutifulgirl, game, fyp, foryou",kax32476qxs,4900000,17700,189500,91000
5,10,original sound - Kervo.dolo,,kervo.dolo,2000000,16600,206900,43800
